0,522.6295953,377.8124877,0.33252263,0.090519145,0.3578066667991739,5.0,8.465144
0,611.5702615,329.9910134,0.119561434,0.056432985,0.01720710949922366,7.0,8.508543
0,636.8346595,192.5281831,0.1912716,0.22000046,0.11347978049213724,6.0,7.905264
0,696.3969154,142.4400624,0.03409411,0.26596525,0.06688986046330403,6.0,9.257561
0,331.7913407,169.557907,0.14144869,0.0550728,0.19847241933262139,6.0,7.926936
0,346.8306387,657.4139505,0.1504795,0.10981355,0.22159923400083195,6.0,9.297533
0,375.6489755,637.6050928,0.22129546,0.3001864,0.38089078848478103,6.0,8.992832
0,755.7488817,686.7839282,0.079119995,0.7063339,0.3115571655892788,6.0,7.7309785
0,946.5312652,745.9104442,0.13494499,0.31930998,0.36679203873194394,6.0,10.72114
0,684.4895235,679.1680353,0.0801613,0.3727907,0.24662204112148495,6.0,9.196238
0,573.0057029,736.1190072,0.20561646,0.17857966,0.42011499300809996,6.0,9.590223
0,399.5589597,730.5499525,0.1894337,0.19110042,0.22857744965920096,5.0,10.088117
0,206.0874046,418.8794057,0.17534666,0.11850067,0.24433258724658385,6.0,8.508197
0,142.8775978,185.217375,0.33980453,0.03416498,0.3818955133237943,6.0,9.662267
0,168.3885348,92.71041667,0.17057261,0.06166876,0.18242610102802861,6.0,9.612092
0,250.666187,128.0774391,0.64275944,0.05070506,0.524940397762419,6.0,9.780284
0,56.42763867,183.9906603,0.6458018,0.103396244,0.8071828750322395,5.0,8.862648
0,71.21347941,306.4794926,0.60594547,0.10207191,0.694273385584197,3.0,9.136421
0,316.1076569,343.3292539,0.122860536,0.030373657,0.13778389862218673,6.0,8.889587
0,629.9057146,175.2755709,0.11000946,0.17647174,0.10988686302195355,7.0,8.699538
0,720.8169026,94.51883158,0.26892844,0.18258637,0.3893987757117533,6.0,8.698241
0,813.0110879,282.8263458,0.16191152,0.6695606,0.3627064726807211,6.0,8.154026
0,920.856988,486.9242866,0.07546742,0.60586977,0.23526827636102104,6.0,9.007793
0,841.000136,560.015788,0.33491588,0.07458883,0.17914524444095264,6.0,8.104873
0,692.1628486,598.3358686,0.07060324,0.49618882,0.19337176735445008,6.0,9.205171
0,752.6241825,663.7291188,0.21679182,0.5807501,0.37634707683595287,6.0,9.343879
1,490.1020034,384.7256045,0.10567707,0.23104899,0.11356535502608674,6.0,8.666808
1,372.5301806,561.7454581,0.13587853,0.36979982,0.09576889709496028,6.0,8.191781
1,503.419686,378.5353669,0.2767113,0.10999432,0.17385366406272476,7.0,7.7098618
1,299.6371455,366.1592091,0.1802017,0.12693267,0.20601142823842455,7.0,8.232417
1,237.7071803,247.8999583,0.44514924,0.07139485,0.35478479154240455,6.0,8.300885
1,570.8595041,357.3236626,0.12463269,0.054469347,0.23487566094967763,6.0,7.7002287
1,712.6738335,412.6291335,0.061179813,0.5744171,0.10682776455022773,6.0,8.184759
1,568.8360844,625.1827481,0.06997475,0.31783321,0.10991130815637609,6.0,8.739267
1,531.2671272,582.4310146,0.391064,0.13275391,0.3901121975186967,6.0,8.881821
1,277.0112141,587.149643,0.14568007,0.43554053,0.3469548618384691,6.0,8.447718
1,67.32186316,457.9969434,0.4396859,0.0725507,0.527480072165777,5.0,9.697192
1,30.67691333,265.1179483,0.24279088,0.30567998,0.42823821845703336,5.0,10.20757
1,236.1984258,148.5610818,0.13760044,0.069327146,0.27858156858424127,6.0,8.052176
1,517.7870214,163.97745,0.13951513,0.16249083,0.0823657353876514,6.0,9.328193
1,714.6071305,361.0822589,0.17191386,0.52834165,0.10122389777086893,6.0,7.8569417
1,674.3537181,294.4159125,0.12399754,0.64663863,0.29995823598123944,6.0,7.876836
1,604.823595,185.3932959,0.36104465,0.16392311,0.1682240130560487,6.0,8.122469
1,903.1702851,607.3036246,0.41162944,0.0683041,0.48791112320945934,6.0,9.640499
1,747.7956789,577.386075,0.22320274,0.14234464,0.3158669500682968,5.0,9.062561
1,656.6282111,524.7438032,0.1798234,0.53639174,0.34142233647533676,6.0,8.5458145
1,622.6275455,489.39285,0.112444595,0.48476654,0.26224086899026783,6.0,8.818998
1,767.628035,690.2117599,0.08892137,0.693451,0.35302567961124226,5.0,9.830891
1,945.3638131,702.5599582,0.21577257,0.13935594,0.3018627038341915,6.0,10.3818865
1,923.3997124,596.0134093,0.22064939,0.062089145,0.19877830331529753,6.0,7.826795
1,651.8471484,442.2524552,0.11004867,0.55774784,0.07881032398553799,7.0,7.266902
1,817.8849473,441.5011223,0.10441738,0.29992503,0.1118072292584835,7.0,8.7941
1,721.0246565,323.9633551,0.3220549,0.28588182,0.2081291010853165,7.0,9.260938
1,645.1983042,285.6897702,0.10182351,0.38106292,0.17935598275188183,6.0,8.38446
1,528.9457801,336.1840404,0.20100206,0.27926806,0.2554718525141726,6.0,8.052839
1,542.5349005,315.7815309,0.34813204,0.22129709,0.22353719064317018,6.0,8.2005825
1,577.9251311,395.0695801,0.115130365,0.07909711,0.08373725318729712,6.0,8.065525
2,504.6377846,393.0021667,0.41745862,0.101535045,0.2860566832650355,7.0,7.7527943
2,499.8493084,288.5980071,0.29763788,0.4405857,0.4449366839201463,6.0,8.645992
2,285.8417159,335.6575955,0.16737032,0.3671881,0.28342068590940284,7.0,8.918409
2,284.5136047,302.6874395,0.28104693,0.2189708,0.34223940483679927,6.0,8.495856
2,521.2221477,540.8022246,0.13818954,0.13145375,0.24025780528885382,6.0,8.247256
2,354.0331696,564.0296532,0.340548,0.49352705,0.2682286247801747,6.0,9.326605
2,281.3708156,560.1820094,0.08398402,0.42597288,0.21718980368250834,6.0,8.590118
2,684.5679112,574.4021901,0.035781424,0.5290853,0.12250634705047535,6.0,8.57837
2,766.441128,473.613762,0.19046055,0.4862575,0.3111890895967292,6.0,7.6653657
2,810.996216,355.900852,0.14686777,0.5682067,0.22890428006165747,6.0,8.961924
2,707.5010679,269.8854714,0.24986514,0.50753313,0.45116846295226837,6.0,8.314153
2,659.9049963,148.9985407,0.141319,0.23583719,0.0945602198715233,6.0,8.234837
2,463.9859,155.4284778,0.18956424,0.035021983,0.27089951244963134,6.0,8.996817
2,469.1678844,137.6669344,0.10702054,0.054638296,0.3728287612374834,6.0,8.070823
2,506.3277725,121.95864,0.39170995,0.045573227,0.40672552164632275,6.0,8.852509
2,484.751582,122.2821066,0.15042937,0.026737249,0.4167449637916086,6.0,9.179162
2,511.0660355,117.7237895,0.30529267,0.056894213,0.3003033830339856,6.0,8.30159
2,529.3781122,121.2767714,0.52810824,0.094693996,0.26639467144403073,7.0,9.599185
2,532.8659696,126.2728902,0.24503666,0.1227316,0.1520581778438477,7.0,6.9051723
2,552.8772764,125.077313,0.25017005,0.106485516,0.1876041120587173,6.0,7.8694153
