지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2019-10-01 00:01,20.2,0,337.2,1.2,1007.7,1017.7,70,0,0
108,2019-10-01 00:02,20.2,0,335.6,1.2,1007.7,1017.7,69.8,0,0
108,2019-10-01 00:03,20.2,0,335.2,1.1,1007.7,1017.7,69.7,0,0
108,2019-10-01 00:04,20.2,0,315.4,1.3,1007.7,1017.7,69.7,0,0
108,2019-10-01 00:05,20.2,0,331.6,1.4,1007.7,1017.7,69.8,0,0
108,2019-10-01 00:06,20.2,0,340.7,1.4,1007.7,1017.7,69.9,0,0
108,2019-10-01 00:07,20.2,0,322.5,1.4,1007.7,1017.7,70.1,0,0
108,2019-10-01 00:08,20.2,0,317.4,1.5,1007.7,1017.7,70.3,0,0
108,2019-10-01 00:09,20.2,0,330.1,1.4,1007.7,1017.7,70.3,0,0
108,2019-10-01 00:10,20.2,0,327.8,1.4,1007.7,1017.7,70.3,0,0
108,2019-10-01 00:11,20.2,0,335.7,1.3,1007.7,1017.7,70.3,0,0
108,2019-10-01 00:12,20.2,0,342.4,1,1007.7,1017.7,70.2,0,0
108,2019-10-01 00:13,20.1,0,344.7,1,1007.8,1017.8,70.1,0,0
108,2019-10-01 00:14,20.1,0,346.4,1.4,1007.8,1017.8,70,0,0
108,2019-10-01 00:15,20.1,0,349.9,1.1,1007.7,1017.7,70.1,0,0
108,2019-10-01 00:16,20.1,0,353.5,1.3,1007.7,1017.7,70,0,0
108,2019-10-01 00:17,20.1,0,348.3,.9,1007.7,1017.7,70.3,0,0
108,2019-10-01 00:18,20.1,0,331.8,1.2,1007.7,1017.7,70.4,0,0
108,2019-10-01 00:19,20.1,0,326,1.4,1007.7,1017.7,70.6,0,0
108,2019-10-01 00:20,20.1,0,332.7,1.4,1007.7,1017.7,70.9,0,0
108,2019-10-01 00:21,20.1,0,335.8,1,1007.7,1017.7,70.8,0,0
108,2019-10-01 00:22,20.1,0,328.9,1.5,1007.7,1017.7,70.9,0,0
108,2019-10-01 00:23,20.1,0,319.2,1.6,1007.7,1017.7,71,0,0
108,2019-10-01 00:24,20,0,327.8,1.7,1007.7,1017.7,71.1,0,0
108,2019-10-01 00:25,20,0,332.4,1.4,1007.7,1017.7,71.3,0,0
108,2019-10-01 00:26,20,0,327.3,1.6,1007.7,1017.7,71.3,0,0
108,2019-10-01 00:27,20,0,326.3,1.6,1007.7,1017.7,71.4,0,0
108,2019-10-01 00:28,20,0,345.3,1.5,1007.7,1017.7,71.3,0,0
108,2019-10-01 00:29,20,0,350.2,1.4,1007.7,1017.7,71.3,0,0
108,2019-10-01 00:30,20,0,348.4,1,1007.8,1017.8,71.2,0,0
108,2019-10-01 00:31,19.9,0,345.4,1.1,1007.7,1017.7,71.2,0,0
108,2019-10-01 00:32,19.9,0,350.3,1.3,1007.7,1017.7,71.4,0,0
108,2019-10-01 00:33,19.9,0,356.8,1.1,1007.7,1017.7,71.4,0,0
108,2019-10-01 00:34,19.9,0,355.2,1.2,1007.7,1017.7,71.3,0,0
108,2019-10-01 00:35,19.9,0,352.3,.8,1007.7,1017.7,71.3,0,0
108,2019-10-01 00:36,19.9,0,347.8,1.1,1007.7,1017.7,71.2,0,0
108,2019-10-01 00:37,19.9,0,342.9,1,1007.7,1017.7,71.1,0,0
108,2019-10-01 00:38,19.9,0,356,1,1007.7,1017.7,70.9,0,0
108,2019-10-01 00:39,19.9,0,342,.9,1007.7,1017.7,70.7,0,0
108,2019-10-01 00:40,19.9,0,342.2,.8,1007.7,1017.7,70.5,0,0
108,2019-10-01 00:41,19.9,0,337.4,.9,1007.7,1017.7,70.5,0,0
108,2019-10-01 00:42,19.9,0,335.3,1.5,1007.7,1017.7,70.3,0,0
108,2019-10-01 00:43,19.8,0,346.3,1.6,1007.7,1017.7,70.2,0,0
108,2019-10-01 00:44,19.8,0,355.5,1.6,1007.7,1017.7,70,0,0
108,2019-10-01 00:45,19.8,0,344.4,1.6,1007.7,1017.7,70,0,0
108,2019-10-01 00:46,19.8,0,346.3,1.6,1007.7,1017.7,70.1,0,0
108,2019-10-01 00:47,19.8,0,348.1,1.6,1007.6,1017.6,70.3,0,0
108,2019-10-01 00:48,19.8,0,341.9,1.6,1007.6,1017.6,70.5,0,0
108,2019-10-01 00:49,19.8,0,1.5,1.4,1007.6,1017.6,70.5,0,0
108,2019-10-01 00:50,19.8,0,348.8,1.3,1007.6,1017.6,70.2,0,0
108,2019-10-01 00:51,19.7,0,6.7,1.5,1007.6,1017.5,70.3,0,0
108,2019-10-01 00:52,19.7,0,3.1,1.7,1007.6,1017.5,70.6,0,0
108,2019-10-01 00:53,19.7,0,9.2,1.3,1007.6,1017.5,70.6,0,0
108,2019-10-01 00:54,19.7,0,349.1,1.5,1007.6,1017.5,70.7,0,0
108,2019-10-01 00:55,19.7,0,348.3,1.6,1007.6,1017.5,70.4,0,0
108,2019-10-01 00:56,19.7,0,12.5,2,1007.6,1017.5,70.1,0,0
108,2019-10-01 00:57,19.7,0,1.8,1.2,1007.6,1017.5,69.8,0,0
108,2019-10-01 00:58,19.7,0,352.7,1.8,1007.6,1017.5,69.4,0,0
