지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
174,2020-05-01 00:01,16.3,0,119.9,.4,996.4,1015.8,89,0,0
174,2020-05-01 00:02,16.3,0,114.4,.8,996.4,1015.8,88.9,0,0
174,2020-05-01 00:03,16.3,0,108.6,.7,996.4,1015.8,88.6,0,0
174,2020-05-01 00:04,16.3,0,134.4,.3,996.5,1015.9,89.1,0,0
174,2020-05-01 00:05,16.3,0,119.5,.8,996.5,1015.9,88.9,0,0
174,2020-05-01 00:06,16.3,0,134,.9,996.5,1015.9,88.8,0,0
174,2020-05-01 00:07,16.3,0,117.2,1.2,996.5,1015.9,89.1,0,0
174,2020-05-01 00:08,16.3,0,107.4,1,996.5,1015.9,89,0,0
174,2020-05-01 00:09,16.3,0,131.5,1.2,996.4,1015.8,89.1,0,0
174,2020-05-01 00:10,16.3,0,135.6,1.6,996.4,1015.8,89.2,0,0
174,2020-05-01 00:11,16.3,0,129.1,.8,996.4,1015.8,89.1,0,0
174,2020-05-01 00:12,16.3,0,133.7,.6,996.4,1015.8,89.1,0,0
174,2020-05-01 00:13,16.3,0,119.8,1.4,996.4,1015.8,89.2,0,0
174,2020-05-01 00:14,16.3,0,108.3,1.2,996.4,1015.8,89,0,0
174,2020-05-01 00:15,16.3,0,107.5,1.2,996.4,1015.8,88.8,0,0
174,2020-05-01 00:16,16.3,0,110.5,1.1,996.3,1015.7,88.7,0,0
174,2020-05-01 00:17,16.3,0,121.9,.6,996.3,1015.7,88.5,0,0
174,2020-05-01 00:18,16.3,0,129.4,.7,996.3,1015.7,88.9,0,0
174,2020-05-01 00:19,16.3,0,101.4,.6,996.3,1015.7,88.7,0,0
174,2020-05-01 00:20,16.3,0,111.5,.6,996.3,1015.7,88.8,0,0
174,2020-05-01 00:21,16.3,0,105.9,.6,996.3,1015.7,88.7,0,0
174,2020-05-01 00:22,16.3,0,130.4,1.2,996.3,1015.7,88.6,0,0
174,2020-05-01 00:23,16.3,0,122.3,1,996.3,1015.7,88.6,0,0
174,2020-05-01 00:24,16.3,0,119.7,.6,996.3,1015.7,88.8,0,0
174,2020-05-01 00:25,16.3,0,121.9,.7,996.3,1015.7,88.7,0,0
174,2020-05-01 00:26,16.3,0,111.2,1,996.4,1015.8,88.9,0,0
174,2020-05-01 00:27,16.3,0,123.3,.8,996.4,1015.8,88.6,0,0
174,2020-05-01 00:28,16.3,0,123.5,1.2,996.4,1015.8,88.4,0,0
174,2020-05-01 00:29,16.3,0,120.6,1.1,996.4,1015.8,88.7,0,0
174,2020-05-01 00:30,16.3,0,113.5,.8,996.3,1015.7,88.5,0,0
174,2020-05-01 00:31,16.3,0,112.8,1,996.3,1015.7,88.8,0,0
174,2020-05-01 00:32,16.3,0,124.9,.6,996.3,1015.7,88.4,0,0
174,2020-05-01 00:33,16.3,0,122,.8,996.3,1015.7,89.1,0,0
174,2020-05-01 00:34,16.3,0,148.8,.7,996.3,1015.7,88.6,0,0
174,2020-05-01 00:35,16.3,0,137.7,.9,996.3,1015.7,88.6,0,0
174,2020-05-01 00:36,16.3,0,134.7,.7,996.3,1015.7,88.7,0,0
174,2020-05-01 00:37,16.3,0,138.7,.8,996.3,1015.7,89.1,0,0
174,2020-05-01 00:38,16.2,0,150.1,.4,996.3,1015.7,89.1,0,0
174,2020-05-01 00:39,16.3,0,130.4,.5,996.3,1015.7,88.9,0,0
174,2020-05-01 00:40,16.3,0,125.8,.4,996.3,1015.7,89.1,0,0
174,2020-05-01 00:41,16.3,0,92.2,.3,996.3,1015.7,89,0,0
174,2020-05-01 00:42,16.3,0,111.2,.1,996.4,1015.8,89,0,0
174,2020-05-01 00:43,16.3,0,0,0,996.4,1015.8,88.8,0,0
174,2020-05-01 00:44,16.3,0,159.9,.4,996.4,1015.8,88.8,0,0
174,2020-05-01 00:45,16.3,0,155.2,.7,996.4,1015.8,88.8,0,0
174,2020-05-01 00:46,16.3,0,143.8,.8,996.4,1015.8,89,0,0
174,2020-05-01 00:47,16.2,0,133.8,1.1,996.4,1015.8,88.9,0,0
174,2020-05-01 00:48,16.2,0,139,1.1,996.3,1015.7,89.1,0,0
174,2020-05-01 00:49,16.2,0,130.3,1.3,996.3,1015.7,89.2,0,0
174,2020-05-01 00:50,16.2,0,105.8,.6,996.3,1015.7,89.2,0,0
174,2020-05-01 00:51,16.2,0,101.1,.6,996.2,1015.6,89.6,0,0
174,2020-05-01 00:52,16.2,0,122.6,.8,996.3,1015.7,89.1,0,0
174,2020-05-01 00:53,16.2,0,125.1,.5,996.3,1015.7,89,0,0
174,2020-05-01 00:54,16.2,0,115.2,.4,996.2,1015.6,89.1,0,0
174,2020-05-01 00:55,16.2,0,117.4,.3,996.3,1015.7,89,0,0
174,2020-05-01 00:56,16.2,0,147.9,.1,996.3,1015.7,89,0,0
174,2020-05-01 00:57,16.2,0,156.5,.2,996.3,1015.7,89.1,0,0
174,2020-05-01 00:58,16.2,0,147.3,.2,996.3,1015.7,89,0,0
174,2020-05-01 00:59,16.2,0,143.4,0,996.3,1015.7,88.9,0,0
174,2020-05-01 01:00,16.2,0,0,0,996.2,1015.6,88.9,0,0
174,2020-05-01 01:01,16.2,0,0,0,996.2,1015.6,89.2,0,0
174,2020-05-01 01:02,16.2,0,0,0,996.3,1015.7,89.3,0,0
174,2020-05-01 01:03,16.2,0,0,0,996.3,1015.7,89.1,0,0
174,2020-05-01 01:04,16.2,0,0,0,996.3,1015.7,89.3,0,0
174,2020-05-01 01:05,16.2,0,139.4,0,996.3,1015.7,89.5,0,0
174,2020-05-01 01:06,16.2,0,132.8,.2,996.3,1015.7,89.4,0,0
174,2020-05-01 01:07,16.2,0,130.1,.4,996.3,1015.7,89.5,0,0
174,2020-05-01 01:08,16.2,0,98.8,.1,996.3,1015.7,89.5,0,0
174,2020-05-01 01:09,16.2,0,89.5,0,996.2,1015.6,89.6,0,0
174,2020-05-01 01:10,16.2,0,96.7,0,996.2,1015.6,89.6,0,0
174,2020-05-01 01:11,16.2,0,44.7,0,996.2,1015.6,89.6,0,0
174,2020-05-01 01:12,16.2,0,36.5,.5,996.2,1015.6,89.5,0,0
