지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
156,2020-09-01 00:01,25.9,0,233.1,.9,1003,1011.2,95.9,0,0
156,2020-09-01 00:02,25.9,0,209,.7,1003,1011.2,95.7,0,0
156,2020-09-01 00:03,25.9,0,215.2,1.2,1003,1011.2,95.7,0,0
156,2020-09-01 00:04,25.8,0,213.3,1.2,1003,1011.2,95.7,0,0
156,2020-09-01 00:05,25.7,0,229.5,1.1,1003,1011.2,95.7,0,0
156,2020-09-01 00:06,25.7,0,248.2,1.8,1003,1011.2,95.6,0,0
156,2020-09-01 00:07,25.7,0,250.6,.9,1003,1011.2,95.7,0,0
156,2020-09-01 00:08,25.6,0,232.2,.7,1003,1011.2,96,0,0
156,2020-09-01 00:09,25.5,0,210.9,.7,1003,1011.2,96.1,0,0
156,2020-09-01 00:10,25.4,0,205.4,1,1003,1011.2,96.3,0,0
156,2020-09-01 00:11,25.4,0,196.5,.8,1003,1011.2,96.2,0,0
156,2020-09-01 00:12,25.5,0,199.7,.6,1003,1011.2,96.2,.01,0
156,2020-09-01 00:13,25.5,0,218.2,1.3,1003,1011.2,96.2,.01,0
156,2020-09-01 00:14,25.5,0,210.2,2.1,1003,1011.2,96.5,.01,0
156,2020-09-01 00:15,25.4,0,216.3,1.7,1003,1011.2,96.6,.01,0
156,2020-09-01 00:16,25.4,0,216.4,1.3,1003,1011.2,96.7,.01,0
156,2020-09-01 00:17,25.3,0,220.5,.8,1003,1011.2,96.7,.01,0
156,2020-09-01 00:18,25.3,0,211.6,.9,1003,1011.2,97,.01,0
156,2020-09-01 00:19,25.3,0,205.7,1,1003,1011.2,96.9,.01,0
156,2020-09-01 00:20,25.3,0,217.3,1.5,1003,1011.2,97,.01,0
156,2020-09-01 00:21,25.4,0,221.2,1.5,1003,1011.2,96.8,.01,0
156,2020-09-01 00:22,25.5,0,219.7,1.6,1003,1011.2,96.8,.01,0
156,2020-09-01 00:23,25.5,0,224.4,1.3,1003,1011.2,96.6,.01,0
156,2020-09-01 00:24,25.5,0,213.1,1.7,1003,1011.2,96.5,.02,0
156,2020-09-01 00:25,25.6,0,216.6,1.2,1003,1011.2,96.3,.02,0
156,2020-09-01 00:26,25.6,0,253.3,.5,1003,1011.2,96.3,.02,0
156,2020-09-01 00:27,25.6,0,232.8,.8,1002.9,1011.1,95.9,.02,0
156,2020-09-01 00:28,25.7,0,236.6,.7,1002.9,1011.1,95.7,.02,0
156,2020-09-01 00:29,25.7,0,238.7,.5,1002.9,1011.1,95.8,.02,0
156,2020-09-01 00:30,25.7,0,224,.1,1002.9,1011.1,95.6,.02,0
156,2020-09-01 00:31,25.7,0,208.3,.1,1002.9,1011.1,95.5,.02,0
156,2020-09-01 00:32,25.7,0,244.5,1.2,1002.9,1011.1,95.5,.02,0
156,2020-09-01 00:33,25.6,0,220.6,.5,1002.9,1011.1,95.5,.02,0
156,2020-09-01 00:34,25.5,0,213.1,1.2,1002.9,1011.1,95.6,.02,0
156,2020-09-01 00:35,25.5,0,203.6,1,1002.9,1011.1,95.4,.02,0
156,2020-09-01 00:36,25.7,0,198.1,.4,1002.8,1011,95.3,.03,0
156,2020-09-01 00:37,25.6,0,250.7,.6,1002.8,1011,95.1,.03,0
156,2020-09-01 00:38,25.7,0,251.5,.8,1002.8,1011,95,.03,0
156,2020-09-01 00:39,25.7,0,285.9,.4,1002.8,1011,95,.03,0
156,2020-09-01 00:40,25.7,0,293.8,.2,1002.8,1011,94.8,.03,0
156,2020-09-01 00:41,25.7,0,242.1,.1,1002.8,1011,94.7,.03,0
156,2020-09-01 00:42,25.6,0,220.9,.4,1002.9,1011.1,94.8,.03,0
156,2020-09-01 00:43,25.6,0,211.8,.9,1002.9,1011.1,94.7,.03,0
156,2020-09-01 00:44,25.6,0,205.5,.9,1002.9,1011.1,94.7,.03,0
156,2020-09-01 00:45,25.6,0,198.5,.5,1002.8,1011,94.7,.03,0
156,2020-09-01 00:46,25.6,0,235.9,.3,1002.8,1011,94.7,.03,0
156,2020-09-01 00:47,25.6,0,241.4,.7,1002.8,1011,94.9,.03,0
156,2020-09-01 00:48,25.6,0,254.1,.5,1002.8,1011,94.9,.03,0
156,2020-09-01 00:49,25.6,0,246.2,.8,1002.8,1011,94.8,.04,0
156,2020-09-01 00:50,25.7,0,310.3,.3,1002.8,1011,94.8,.04,0
156,2020-09-01 00:51,25.6,0,310.4,.5,1002.8,1011,94.7,.04,0
156,2020-09-01 00:52,25.5,0,310.4,.1,1002.8,1011,94.8,.04,0
156,2020-09-01 00:53,25.6,0,276.4,0,1002.8,1011,95,.04,0
156,2020-09-01 00:54,25.6,0,164.3,0,1002.8,1011,95.2,.04,0
156,2020-09-01 00:55,25.7,0,176.3,0,1002.8,1011,95.3,.04,0
156,2020-09-01 00:56,25.5,0,275.9,.4,1002.8,1011,95.4,.04,0
156,2020-09-01 00:57,25.5,0,321.6,.4,1002.8,1011,95.5,.04,0
156,2020-09-01 00:58,25.4,0,10.5,.4,1002.7,1010.9,95.7,.04,0
156,2020-09-01 00:59,25.5,0,46.3,.6,1002.7,1010.9,95.9,.04,0
156,2020-09-01 01:00,25.5,0,44.5,.8,1002.7,1010.9,96,.04,0
