지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
294,2020-05-01 00:01,17.2,0,26.7,1.2,1011,1016.5,86.7,,0
294,2020-05-01 00:02,17.2,0,62.2,.9,1011.1,1016.6,86.7,,0
294,2020-05-01 00:03,17.2,0,54.3,1.4,1011.1,1016.6,86.6,,0
294,2020-05-01 00:04,17.2,0,84,1.6,1011.1,1016.6,86.7,,0
294,2020-05-01 00:05,17.2,0,81.6,2.6,1011.1,1016.6,86.7,,0
294,2020-05-01 00:06,17.2,0,36.2,1.5,1011.1,1016.6,86.7,,0
294,2020-05-01 00:07,17.2,0,161.3,.5,1011.3,1016.8,86.5,,0
294,2020-05-01 00:08,17.3,0,49.4,1.5,1011.2,1016.7,86.3,,0
294,2020-05-01 00:09,17.3,0,44.7,4,1011,1016.5,86.2,,0
294,2020-05-01 00:10,17.3,0,196.4,1.4,1011.2,1016.7,86.2,,0
294,2020-05-01 00:11,17.3,0,168.7,.8,1011.2,1016.7,86,,0
294,2020-05-01 00:12,17.4,0,223.1,.5,1011.3,1016.8,85.8,,0
294,2020-05-01 00:13,17.4,0,83.3,.6,1011.2,1016.6,85.5,,0
294,2020-05-01 00:14,17.4,0,138.9,.9,1011.2,1016.6,85.5,,0
294,2020-05-01 00:15,17.3,0,144.5,.8,1011.3,1016.8,85.6,,0
294,2020-05-01 00:16,17.3,0,48,1,1011.2,1016.7,85.6,,0
294,2020-05-01 00:17,17.3,0,14.2,1.3,1011.2,1016.7,85.6,,0
294,2020-05-01 00:18,17.3,0,352.1,1.5,1011.2,1016.7,85.6,,0
294,2020-05-01 00:19,17.3,0,15.2,1.2,1011.2,1016.7,85.5,,0
294,2020-05-01 00:20,17.3,0,44.8,1.8,1011.1,1016.6,85.4,,0
294,2020-05-01 00:21,17.3,0,14.6,1.4,1011.1,1016.6,85.5,,0
294,2020-05-01 00:22,17.3,0,40.2,1.2,1011,1016.5,85.4,,0
294,2020-05-01 00:23,17.3,0,22.4,.8,1011,1016.5,85.4,,0
294,2020-05-01 00:24,17.3,0,21.2,1.5,1011,1016.5,85.4,,0
294,2020-05-01 00:25,17.3,0,72.2,1.7,1011,1016.5,85.4,,0
294,2020-05-01 00:26,17.2,0,83.4,1.3,1011,1016.5,85.5,,0
294,2020-05-01 00:27,17.2,0,32.3,.8,1011.1,1016.6,85.7,,0
294,2020-05-01 00:28,17.2,0,2.6,1.5,1011.1,1016.6,85.7,,0
294,2020-05-01 00:29,17.2,0,13.8,1.3,1011.1,1016.6,85.5,,0
294,2020-05-01 00:30,17.3,0,5,1.6,1011.2,1016.7,85.5,,0
294,2020-05-01 00:31,17.3,0,350.4,.8,1011.2,1016.7,85.4,,0
294,2020-05-01 00:32,17.3,0,33.6,.8,1011.3,1016.8,85.4,,0
294,2020-05-01 00:33,17.3,0,6.6,1.6,1011.2,1016.7,85.3,,0
294,2020-05-01 00:34,17.4,0,68.3,2,1011.2,1016.6,85.1,,0
294,2020-05-01 00:35,17.3,0,337.9,1.1,1011.2,1016.7,85.2,,0
294,2020-05-01 00:36,17.3,0,331,1.8,1011.3,1016.8,85.2,,0
294,2020-05-01 00:37,17.3,0,343.3,2,1011.2,1016.7,85.2,,0
294,2020-05-01 00:38,17.3,0,357.8,1.8,1011.2,1016.7,85.1,,0
294,2020-05-01 00:39,17.3,0,14,1.4,1011.2,1016.7,85,,0
294,2020-05-01 00:40,17.4,0,356.9,1.4,1011.2,1016.6,84.9,,0
294,2020-05-01 00:41,17.4,0,42.5,1.7,1011.1,1016.5,84.7,,0
294,2020-05-01 00:42,17.4,0,62.8,2.1,1011.1,1016.5,84.7,,0
294,2020-05-01 00:43,17.3,0,71.5,1.6,1011.1,1016.6,84.9,,0
294,2020-05-01 00:44,17.3,0,60.9,1.3,1011.2,1016.7,85,,0
294,2020-05-01 00:45,17.3,0,25.1,1.3,1011.2,1016.7,85,,0
294,2020-05-01 00:46,17.3,0,24.2,1.5,1011.1,1016.6,84.9,,0
294,2020-05-01 00:47,17.3,0,52.2,1,1011.1,1016.6,84.9,,0
294,2020-05-01 00:48,17.3,0,306.2,1.3,1011.1,1016.6,84.9,,0
294,2020-05-01 00:49,17.3,0,314.8,2.2,1011.2,1016.7,85,,0
294,2020-05-01 00:50,17.2,0,314.2,3.1,1011.1,1016.6,85.3,,0
294,2020-05-01 00:51,17.2,0,321.1,3,1011,1016.5,85.3,,0
294,2020-05-01 00:52,17.2,0,354.5,2.5,1011,1016.5,85.2,,0
294,2020-05-01 00:53,17.2,0,340.4,2.2,1011,1016.5,85.2,,0
294,2020-05-01 00:54,17.2,0,316.5,.7,1011,1016.5,85.2,,0
294,2020-05-01 00:55,17.2,0,313.6,2.7,1011,1016.5,85.2,,0
294,2020-05-01 00:56,17.2,0,330.7,2.1,1011.1,1016.6,85.3,,0
294,2020-05-01 00:57,17.2,0,352.7,2.6,1011.1,1016.6,85.3,,0
294,2020-05-01 00:58,17.3,0,67.6,1.9,1011.1,1016.6,85.1,,0
294,2020-05-01 00:59,17.3,0,33.8,1.3,1011.1,1016.6,84.9,,0
294,2020-05-01 01:00,17.3,0,23.7,1.7,1011.1,1016.6,84.8,,0
294,2020-05-01 01:01,17.3,0,319.9,2.1,1011.1,1016.6,84.8,,0
294,2020-05-01 01:02,17.3,0,328.9,3.5,1011.1,1016.6,84.9,,0
294,2020-05-01 01:03,17.3,0,341.9,2.9,1011.1,1016.6,85,,0
294,2020-05-01 01:04,17.2,0,358.1,2.3,1011.1,1016.6,85,,0
294,2020-05-01 01:05,17.2,0,322.4,4.1,1011.2,1016.7,85,,0
294,2020-05-01 01:06,17.2,0,330.8,3.7,1011.1,1016.6,85.1,,0
294,2020-05-01 01:07,17.2,0,314.3,3.6,1011.1,1016.6,85.1,,0
294,2020-05-01 01:08,17.2,0,329.1,3.4,1011.2,1016.7,85.1,,0
294,2020-05-01 01:09,17.2,0,315,3.6,1011.2,1016.7,85.1,,0
294,2020-05-01 01:10,17.2,0,316.5,2.6,1011.2,1016.7,85.1,,0
294,2020-05-01 01:11,17.2,0,310.8,2.5,1011.3,1016.8,85.1,,0
294,2020-05-01 01:12,17.2,0,253.9,3.7,1011.3,1016.8,85,,0
294,2020-05-01 01:13,17.2,0,26.8,1.9,1011.2,1016.7,85,,0
294,2020-05-01 01:14,17.2,0,332.3,2.5,1011.2,1016.7,85,,0
294,2020-05-01 01:15,17.2,0,315.7,3.6,1011.2,1016.7,85.2,,0
294,2020-05-01 01:16,17.2,0,296.5,2.3,1011.3,1016.8,85.4,,0
294,2020-05-01 01:17,17.1,0,310.4,1.5,1011.3,1016.8,85.6,,0
294,2020-05-01 01:18,17.1,0,293.1,3,1011.3,1016.8,85.7,,0
294,2020-05-01 01:19,17.1,0,308.8,2.1,1011.2,1016.7,85.8,,0
294,2020-05-01 01:20,17.1,0,286,1.5,1011.3,1016.8,85.7,,0
294,2020-05-01 01:21,17.1,0,326.1,2.3,1011.3,1016.8,85.7,,0
294,2020-05-01 01:22,17.1,0,323.6,3.1,1011.2,1016.7,85.7,,0
294,2020-05-01 01:23,17.2,0,321,3.5,1011.2,1016.7,85.6,,0
294,2020-05-01 01:24,17.2,0,41.3,1.5,1011.2,1016.7,85.6,,0
294,2020-05-01 01:25,17.2,0,30,.8,1011.2,1016.7,85.5,,0
294,2020-05-01 01:26,17.2,0,192.5,.7,1011.2,1016.7,85.5,,0
294,2020-05-01 01:27,17.2,0,127.1,1.3,1011.3,1016.8,85.5,,0
294,2020-05-01 01:28,17.2,0,48.7,2.4,1011.2,1016.7,85.5,,0
294,2020-05-01 01:29,17.2,0,324.3,2.1,1011.3,1016.8,85.5,,0
294,2020-05-01 01:30,17.2,0,303.3,3.4,1011.2,1016.7,85.6,,0
294,2020-05-01 01:31,17.2,0,275.2,3,1011.2,1016.7,85.6,,0
294,2020-05-01 01:32,17.2,0,134.2,1,1011.2,1016.7,85.6,,0
294,2020-05-01 01:33,17.1,0,315.3,1.7,1011.2,1016.7,85.6,,0
294,2020-05-01 01:34,17.1,0,301.6,3.4,1011.1,1016.6,85.7,,0
294,2020-05-01 01:35,17.1,0,308.6,2.6,1011.2,1016.7,85.8,,0
294,2020-05-01 01:36,17.2,0,350.7,2.2,1011.1,1016.6,85.7,,0
