지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
201,2020-09-01 00:01,25.2,0,28.5,2.1,1006.4,1011.9,89,,0
201,2020-09-01 00:02,25.2,0,12.8,1,1006.4,1011.9,88.4,,0
201,2020-09-01 00:03,25.3,0,10.6,1.8,1006.4,1011.9,88.3,,0
201,2020-09-01 00:04,25.3,0,12.8,1.9,1006.4,1011.9,88.2,,0
201,2020-09-01 00:05,25.3,0,18.3,1.8,1006.4,1011.9,88.4,,0
201,2020-09-01 00:06,25.3,0,72.9,1,1006.4,1011.9,88.2,,0
201,2020-09-01 00:07,25.3,0,15,1.3,1006.4,1011.9,88,,0
201,2020-09-01 00:08,25.3,0,27.9,1.1,1006.4,1011.9,88.3,,0
201,2020-09-01 00:09,25.3,0,39.4,1,1006.4,1011.9,88.2,,0
201,2020-09-01 00:10,25.3,0,24.6,1.1,1006.4,1011.9,88.4,,0
201,2020-09-01 00:11,25.3,0,16.9,1.7,1006.4,1011.9,88.1,,0
201,2020-09-01 00:12,25.3,0,42.4,1.2,1006.4,1011.9,88.2,,0
201,2020-09-01 00:13,25.4,0,38.7,1.6,1006.4,1011.9,87,,0
201,2020-09-01 00:14,25.5,0,32.7,.8,1006.4,1011.9,85.9,,0
201,2020-09-01 00:15,25.6,0,39.9,1.5,1006.4,1011.9,86.2,,0
201,2020-09-01 00:16,25.6,0,34.1,1.3,1006.4,1011.9,85.6,,0
201,2020-09-01 00:17,25.6,0,31.6,1.9,1006.4,1011.9,85.8,,0
201,2020-09-01 00:18,25.7,0,38.4,1.3,1006.4,1011.9,85.2,,0
201,2020-09-01 00:19,25.7,0,42.8,1.2,1006.4,1011.9,85.3,,0
201,2020-09-01 00:20,25.7,0,11.7,.6,1006.4,1011.9,85.3,,0
201,2020-09-01 00:21,25.7,0,20.2,1.5,1006.4,1011.9,85.9,,0
201,2020-09-01 00:22,25.6,0,28.1,1.5,1006.4,1011.9,86,,0
201,2020-09-01 00:23,25.6,0,23.8,.8,1006.4,1011.9,86.4,,0
201,2020-09-01 00:24,25.5,0,48.4,.9,1006.4,1011.9,86.1,,0
