지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2019-04-01 00:01,2.6,0,273.2,2.7,1012.2,1022.9,35.7,0,0
108,2019-04-01 00:02,2.6,0,266,2.6,1012.2,1022.9,35.9,0,0
108,2019-04-01 00:03,2.6,0,254.2,2.2,1012.2,1022.9,35.9,0,0
108,2019-04-01 00:04,2.6,0,263.4,1.5,1012.2,1022.9,35.7,0,0
108,2019-04-01 00:05,2.6,0,303.6,2.1,1012.2,1022.9,35.9,0,0
108,2019-04-01 00:06,2.6,0,291.2,1.6,1012.2,1022.9,36.2,0,0
108,2019-04-01 00:07,2.6,0,258.1,.5,1012.2,1022.9,36.2,0,0
108,2019-04-01 00:08,2.6,0,277.4,1,1012.2,1022.9,36.1,0,0
108,2019-04-01 00:09,2.5,0,280.6,1.7,1012.2,1022.9,36.5,0,0
108,2019-04-01 00:10,2.5,0,256.6,1.7,1012.2,1022.9,36.7,0,0
108,2019-04-01 00:11,2.5,0,218.9,1,1012.2,1022.9,36.6,0,0
108,2019-04-01 00:12,2.5,0,312.9,.6,1012.2,1022.9,36.7,0,0
108,2019-04-01 00:13,2.5,0,290.1,1.1,1012.2,1022.9,36.9,0,0
108,2019-04-01 00:14,2.4,0,280.1,1.4,1012.2,1023,37.2,0,0
108,2019-04-01 00:15,2.4,0,215.8,.9,1012.2,1023,37.5,0,0
108,2019-04-01 00:16,2.4,0,197.6,1.3,1012.2,1023,37.6,0,0
108,2019-04-01 00:17,2.4,0,302.1,1.4,1012.2,1023,37.6,0,0
108,2019-04-01 00:18,2.4,0,245.4,1.2,1012.2,1023,37.6,0,0
108,2019-04-01 00:19,2.4,0,214.7,.7,1012.2,1023,37.6,0,0
108,2019-04-01 00:20,2.4,0,269.6,.8,1012.2,1023,37.8,0,0
108,2019-04-01 00:21,2.4,0,197.4,.9,1012.2,1023,37.8,0,0
108,2019-04-01 00:22,2.4,0,253,.4,1012.2,1023,37.7,0,0
108,2019-04-01 00:23,2.3,0,211.4,.7,1012.2,1023,38,0,0
108,2019-04-01 00:24,2.3,0,228.9,.8,1012.2,1023,38.1,0,0
108,2019-04-01 00:25,2.3,0,245.6,.8,1012.2,1023,38.2,0,0
108,2019-04-01 00:26,2.3,0,230.3,.7,1012.2,1023,38.3,0,0
108,2019-04-01 00:27,2.3,0,205.7,1,1012.2,1023,38.5,0,0
108,2019-04-01 00:28,2.3,0,288.5,1.1,1012.2,1023,38.7,0,0
108,2019-04-01 00:29,2.3,0,255.5,1.8,1012.2,1023,39.1,0,0
108,2019-04-01 00:30,2.3,0,273.4,1.5,1012.2,1023,39,0,0
108,2019-04-01 00:31,2.3,0,271.8,1.3,1012.2,1023,39.2,0,0
108,2019-04-01 00:32,2.3,0,271.4,.7,1012.2,1023,39.2,0,0
108,2019-04-01 00:33,2.2,0,259.1,.8,1012.2,1023,39.1,0,0
108,2019-04-01 00:34,2.2,0,251.3,1.4,1012.2,1023,39.6,0,0
108,2019-04-01 00:35,2.2,0,249,1.3,1012.2,1023,39.7,0,0
