지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
263,2020-09-01 00:01,23.3,0,342.5,1.2,1011.2,1012.8,80.7,0,0
263,2020-09-01 00:02,23.2,0,343.6,1,1011.2,1012.8,80.7,0,0
263,2020-09-01 00:03,23.2,0,350.8,1.4,1011.1,1012.7,81.1,0,0
263,2020-09-01 00:04,23.2,0,351,1.9,1011.1,1012.7,81,0,0
263,2020-09-01 00:05,23.2,0,356.9,1.6,1011.1,1012.7,80.9,0,0
263,2020-09-01 00:06,23.2,0,338.6,1,1011.1,1012.7,81.1,0,0
263,2020-09-01 00:07,23.2,0,331.3,.7,1011.1,1012.7,80.9,0,0
263,2020-09-01 00:08,23.3,0,334,.8,1011.1,1012.7,80.2,0,0
263,2020-09-01 00:09,23.4,0,326.6,.8,1011.2,1012.8,79,0,0
263,2020-09-01 00:10,23.4,0,312.8,.6,1011.2,1012.8,79.8,0,0
263,2020-09-01 00:11,23.4,0,303.1,.5,1011.2,1012.8,79.2,0,0
263,2020-09-01 00:12,23.4,0,312,.3,1011.2,1012.8,79.4,0,0
263,2020-09-01 00:13,23.4,0,314.2,.1,1011.2,1012.8,78.9,0,0
263,2020-09-01 00:14,23.5,0,286.8,.3,1011.2,1012.8,79.1,0,0
263,2020-09-01 00:15,23.5,0,312,.5,1011.2,1012.8,78.4,0,0
263,2020-09-01 00:16,23.5,0,327.4,.7,1011.2,1012.8,79.4,0,0
263,2020-09-01 00:17,23.5,0,329.1,.6,1011.2,1012.8,79.5,0,0
263,2020-09-01 00:18,23.4,0,326.4,.9,1011.2,1012.8,79.5,0,0
263,2020-09-01 00:19,23.4,0,325.2,1,1011.2,1012.8,79.7,0,0
263,2020-09-01 00:20,23.4,0,335.4,.8,1011.2,1012.8,79.3,0,0
263,2020-09-01 00:21,23.3,0,324.9,.7,1011.2,1012.8,79.9,0,0
263,2020-09-01 00:22,23.4,0,334.3,.6,1011.2,1012.8,78.4,0,0
263,2020-09-01 00:23,23.4,0,341.8,.9,1011.2,1012.8,79.3,0,0
263,2020-09-01 00:24,23.5,0,343.8,1,1011.1,1012.7,79.1,0,0
263,2020-09-01 00:25,23.4,0,350,1.2,1011.1,1012.7,79.8,0,0
263,2020-09-01 00:26,23.3,0,349.7,1.1,1011.1,1012.7,80.4,0,0
263,2020-09-01 00:27,23.3,0,11.6,1,1011.1,1012.7,80.5,0,0
