지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2020-06-01 00:01,17.7,0,283.2,3.1,1000.4,1010.4,91.7,0,0
108,2020-06-01 00:02,17.7,0,264.4,2.6,1000.4,1010.4,91.7,0,0
108,2020-06-01 00:03,17.7,0,289.6,1.9,1000.4,1010.4,91.9,0,0
108,2020-06-01 00:04,17.7,.2,273.7,1.9,1000.4,1010.4,91.9,0,0
108,2020-06-01 00:05,17.7,.2,273.6,3.7,1000.4,1010.4,91.7,0,0
108,2020-06-01 00:06,17.7,.3,287.4,3,1000.4,1010.4,91.8,0,0
108,2020-06-01 00:07,17.7,.3,268.3,2.5,1000.4,1010.4,91.8,0,0
108,2020-06-01 00:08,17.7,.3,286.4,2.8,1000.5,1010.5,91.8,0,0
108,2020-06-01 00:09,17.7,.3,281.7,3.6,1000.4,1010.4,91.7,0,0
108,2020-06-01 00:10,17.7,.3,275.9,3.6,1000.4,1010.4,91.8,0,0
108,2020-06-01 00:11,17.7,.3,289.5,3.4,1000.5,1010.5,92.1,0,0
108,2020-06-01 00:12,17.7,.3,309.7,2.9,1000.4,1010.4,92,0,0
108,2020-06-01 00:13,17.7,.3,309.4,4.1,1000.4,1010.4,91.9,0,0
108,2020-06-01 00:14,17.7,.3,282.8,3.6,1000.4,1010.4,92,0,0
108,2020-06-01 00:15,17.6,.3,298.8,4.2,1000.4,1010.4,91.9,0,0
108,2020-06-01 00:16,17.7,.3,281.8,3.7,1000.5,1010.5,92,0,0
108,2020-06-01 00:17,17.7,.3,289.1,3.8,1000.5,1010.5,92,0,0
108,2020-06-01 00:18,17.7,.3,248.5,4,1000.5,1010.5,92.2,0,0
108,2020-06-01 00:19,17.7,.3,312.7,2.9,1000.5,1010.5,92.1,0,0
108,2020-06-01 00:20,17.7,.3,317.2,2.3,1000.5,1010.5,92.2,0,0
108,2020-06-01 00:21,17.7,.3,294.4,2.1,1000.5,1010.5,92,0,0
108,2020-06-01 00:22,17.7,.3,296.4,3.7,1000.5,1010.5,91.9,0,0
108,2020-06-01 00:23,17.7,.3,260.4,3.6,1000.5,1010.5,92.1,0,0
108,2020-06-01 00:24,17.7,.3,279.2,3,1000.5,1010.5,92.1,0,0
108,2020-06-01 00:25,17.7,.3,306,3,1000.5,1010.5,92.1,0,0
108,2020-06-01 00:26,17.7,.3,296.2,2.6,1000.5,1010.5,92.2,0,0
108,2020-06-01 00:27,17.7,.3,308.5,2.7,1000.4,1010.4,92.3,0,0
108,2020-06-01 00:28,17.7,.3,301,2.5,1000.4,1010.4,92.2,0,0
108,2020-06-01 00:29,17.7,.3,293.7,2.1,1000.4,1010.4,92,0,0
108,2020-06-01 00:30,17.7,.3,296.9,2,1000.4,1010.4,92.2,0,0
108,2020-06-01 00:31,17.7,.3,304.9,3.5,1000.4,1010.4,92.1,0,0
108,2020-06-01 00:32,17.7,.3,299.4,2.9,1000.4,1010.4,92.1,0,0
108,2020-06-01 00:33,17.7,.3,303.3,2.1,1000.4,1010.4,92,0,0
108,2020-06-01 00:34,17.7,.3,305.5,3.4,1000.4,1010.4,92.1,0,0
108,2020-06-01 00:35,17.7,.3,290.1,3.5,1000.4,1010.4,92.2,0,0
108,2020-06-01 00:36,17.7,.3,276.7,4.2,1000.4,1010.4,92.1,0,0
108,2020-06-01 00:37,17.7,.3,276.2,3.6,1000.4,1010.4,92.3,0,0
