지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2020-08-01 00:01,24.9,0,309.5,3.1,1003.2,1013,90.2,0,0
108,2020-08-01 00:02,24.9,0,318.2,2.4,1003.3,1013.1,90.1,0,0
108,2020-08-01 00:03,24.9,0,307.4,2.1,1003.3,1013.1,90.3,0,0
108,2020-08-01 00:04,24.9,.2,315.7,1.7,1003.3,1013.1,90.8,0,0
108,2020-08-01 00:05,24.9,.2,289.9,1.3,1003.3,1013.1,90.6,0,0
108,2020-08-01 00:06,24.9,.2,277.7,1.8,1003.2,1013,90.8,0,0
108,2020-08-01 00:07,24.9,.2,292,1.4,1003.2,1013,90.7,0,0
108,2020-08-01 00:08,24.9,.2,299.1,1.6,1003.2,1013,91,0,0
108,2020-08-01 00:09,24.8,.2,308.3,1.2,1003.2,1013,91.1,0,0
108,2020-08-01 00:10,24.8,.2,332.7,.7,1003.2,1013,91.4,0,0
108,2020-08-01 00:11,24.9,.2,272.6,.4,1003.1,1012.9,91.2,0,0
108,2020-08-01 00:12,24.9,.2,280.6,1.3,1003.1,1012.9,91.1,0,0
108,2020-08-01 00:13,24.9,.2,247.9,1.5,1003,1012.8,91.2,0,0
108,2020-08-01 00:14,24.9,.2,244.5,1.2,1003,1012.8,91.3,0,0
108,2020-08-01 00:15,24.9,.2,294.1,.6,1003,1012.8,91.1,0,0
108,2020-08-01 00:16,24.9,.2,289.2,.7,1003,1012.8,91,0,0
108,2020-08-01 00:17,24.9,.2,232.9,1,1003,1012.8,91.2,0,0
108,2020-08-01 00:18,24.8,.2,234.8,2,1003,1012.8,90.6,0,0
108,2020-08-01 00:19,24.8,.2,233.6,1.4,1003,1012.8,91,0,0
108,2020-08-01 00:20,24.8,.2,248.8,1.8,1003,1012.8,91.2,0,0
108,2020-08-01 00:21,24.7,.2,246.4,1.6,1003,1012.7,91,0,0
108,2020-08-01 00:22,24.7,.2,264.3,2.1,1003,1012.7,90.8,0,0
108,2020-08-01 00:23,24.7,.2,245.5,2.4,1003,1012.7,90.9,0,0
108,2020-08-01 00:24,24.7,.2,249.5,2.5,1003,1012.7,90.6,0,0
108,2020-08-01 00:25,24.7,.2,236.8,2.4,1003,1012.7,90.5,0,0
108,2020-08-01 00:26,24.7,.2,256,1.3,1003,1012.7,90.6,0,0
108,2020-08-01 00:27,24.7,.2,259.7,2,1003,1012.7,90.8,0,0
108,2020-08-01 00:28,24.7,.2,272.7,1.2,1003,1012.7,90.7,0,0
108,2020-08-01 00:29,24.6,.2,269.4,1.5,1003,1012.7,90.1,0,0
108,2020-08-01 00:30,24.6,.2,252.9,1.7,1003,1012.7,90.8,0,0
108,2020-08-01 00:31,24.6,.2,278.8,1.3,1003,1012.7,91.3,0,0
108,2020-08-01 00:32,24.6,.2,309.7,1.2,1003,1012.7,91,0,0
108,2020-08-01 00:33,24.6,.2,294.4,2.5,1003,1012.7,90.9,0,0
108,2020-08-01 00:34,24.6,.2,288.9,2,1003.1,1012.8,91.2,0,0
108,2020-08-01 00:35,24.6,.2,258.3,1.1,1003.1,1012.8,90.9,0,0
108,2020-08-01 00:36,24.6,.2,245,2,1003.1,1012.8,90.6,0,0
108,2020-08-01 00:37,24.6,.2,245,1.9,1003.1,1012.8,90.9,0,0
108,2020-08-01 00:38,24.6,.2,251,1.9,1003.1,1012.8,90.7,0,0
108,2020-08-01 00:39,24.6,.2,260,1.5,1003.1,1012.8,90.9,0,0
108,2020-08-01 00:40,24.6,.2,246,2.1,1003.2,1012.9,90.5,0,0
108,2020-08-01 00:41,24.6,.2,257.2,1.1,1003.2,1012.9,91.1,0,0
108,2020-08-01 00:42,24.6,.2,278.2,1.1,1003.2,1012.9,91.2,0,0
108,2020-08-01 00:43,24.6,.2,293.9,1,1003.2,1012.9,90.8,0,0
108,2020-08-01 00:44,24.6,.2,318.2,.6,1003.2,1012.9,91,0,0
108,2020-08-01 00:45,24.6,.2,294.9,.4,1003.2,1012.9,90.9,0,0
108,2020-08-01 00:46,24.6,.2,272.6,.5,1003.3,1013,90.6,0,0
108,2020-08-01 00:47,24.6,.2,223,.7,1003.3,1013,91.2,0,0
108,2020-08-01 00:48,24.6,.2,198,1,1003.3,1013,90.9,0,0
108,2020-08-01 00:49,24.6,.2,202.1,.9,1003.3,1013,90.8,0,0
108,2020-08-01 00:50,24.5,.2,215.9,.8,1003.3,1013,90.9,0,0
108,2020-08-01 00:51,24.5,.2,190.8,.4,1003.3,1013,91.2,0,0
108,2020-08-01 00:52,24.5,.2,191.1,.5,1003.3,1013,91.1,0,0
108,2020-08-01 00:53,24.5,.2,225.6,.3,1003.3,1013,91.2,0,0
108,2020-08-01 00:54,24.5,.2,259.8,.6,1003.3,1013,91,0,0
108,2020-08-01 00:55,24.5,.2,227.4,1.2,1003.3,1013,91,0,0
108,2020-08-01 00:56,24.5,.2,258.8,.7,1003.3,1013,91.1,0,0
108,2020-08-01 00:57,24.5,.2,238.2,.4,1003.3,1013,91,0,0
108,2020-08-01 00:58,24.5,.2,245.8,.6,1003.3,1013,90.8,0,0
108,2020-08-01 00:59,24.6,.2,255.4,.6,1003.3,1013,90.3,0,0
108,2020-08-01 01:00,24.6,.2,217.2,0,1003.3,1013,90,0,0
108,2020-08-01 01:01,24.6,.2,175.1,.2,1003.3,1013,90.3,0,0
108,2020-08-01 01:02,24.6,.2,275.8,0,1003.3,1013,90.7,0,0
108,2020-08-01 01:03,24.6,.2,266.9,.4,1003.3,1013,90.5,0,0
108,2020-08-01 01:04,24.6,.2,197.5,.1,1003.3,1013,90.1,0,0
108,2020-08-01 01:05,24.6,.2,178.8,.1,1003.3,1013,90.6,0,0
108,2020-08-01 01:06,24.6,.2,172.9,1,1003.3,1013,90.4,0,0
108,2020-08-01 01:07,24.6,.2,178.3,1.3,1003.4,1013.1,90.3,0,0
108,2020-08-01 01:08,24.6,.2,187.4,1.1,1003.4,1013.1,90.2,0,0
108,2020-08-01 01:09,24.6,.2,169.7,1.1,1003.4,1013.1,90.6,0,0
108,2020-08-01 01:10,24.6,.2,156.6,1.1,1003.4,1013.1,90.1,0,0
108,2020-08-01 01:11,24.6,.2,141.1,.9,1003.4,1013.1,90.3,0,0
108,2020-08-01 01:12,24.6,.2,164.1,.7,1003.3,1013,90.5,0,0
108,2020-08-01 01:13,24.6,.2,158,.4,1003.3,1013,90.7,0,0
108,2020-08-01 01:14,24.6,.2,131.5,.4,1003.3,1013,90.7,0,0
108,2020-08-01 01:15,24.6,.2,119.5,.6,1003.3,1013,90.5,0,0
108,2020-08-01 01:16,24.6,.2,115.4,.2,1003.3,1013,90.3,0,0
