지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
133,2020-03-01 00:01,5.1,0,264.3,.5,1010.3,1019,89.7,0,0
133,2020-03-01 00:02,5.1,0,245.2,.7,1010.3,1019,89.7,0,0
133,2020-03-01 00:03,5.1,0,251.2,.8,1010.3,1019,89.6,0,0
133,2020-03-01 00:04,5,0,243.8,.5,1010.3,1019,89.6,0,0
133,2020-03-01 00:05,5,0,265.2,.3,1010.3,1019,89.7,0,0
133,2020-03-01 00:06,5,0,260.1,.5,1010.3,1019,89.7,0,0
133,2020-03-01 00:07,5,0,253.8,.6,1010.3,1019,89.6,0,0
133,2020-03-01 00:08,5,0,251.8,.8,1010.3,1019,89.6,0,0
133,2020-03-01 00:09,5,0,232.3,.5,1010.3,1019,89.5,0,0
133,2020-03-01 00:10,5,0,0,.1,1010.3,1019,89.6,0,0
133,2020-03-01 00:11,5,0,21.1,.1,1010.3,1019,89.7,0,0
133,2020-03-01 00:12,5,0,0,0,1010.3,1019,89.7,0,0
133,2020-03-01 00:13,4.9,0,176,.2,1010.3,1019,89.9,0,0
133,2020-03-01 00:14,4.9,0,193,.4,1010.4,1019.1,90.1,0,0
133,2020-03-01 00:15,4.9,0,46.6,.2,1010.4,1019.1,90.2,0,0
133,2020-03-01 00:16,4.9,0,348.1,.1,1010.4,1019.1,90.2,0,0
133,2020-03-01 00:17,4.8,0,79.7,.4,1010.4,1019.1,90.3,0,0
133,2020-03-01 00:18,4.8,0,158.3,.8,1010.4,1019.1,90.2,0,0
133,2020-03-01 00:19,4.8,0,165,.8,1010.3,1019,90.1,0,0
133,2020-03-01 00:20,4.8,0,188.1,.6,1010.3,1019,90.1,0,0
133,2020-03-01 00:21,4.7,0,357.2,.1,1010.3,1019,90,0,0
133,2020-03-01 00:22,4.7,0,0,0,1010.3,1019,90.2,0,0
133,2020-03-01 00:23,4.7,0,220.3,.3,1010.3,1019,90.4,0,0
133,2020-03-01 00:24,4.7,0,202,.5,1010.3,1019,90.6,0,0
133,2020-03-01 00:25,4.7,0,189.5,.2,1010.3,1019,90.8,0,0
133,2020-03-01 00:26,4.7,0,77.1,.2,1010.3,1019,90.9,0,0
133,2020-03-01 00:27,4.7,0,101.5,.1,1010.3,1019,91,0,0
133,2020-03-01 00:28,4.7,0,33.6,.2,1010.3,1019,91,0,0
133,2020-03-01 00:29,4.7,0,0,.1,1010.3,1019,91,0,0
133,2020-03-01 00:30,4.7,0,68.7,.3,1010.3,1019,91.1,0,0
133,2020-03-01 00:31,4.7,0,146.9,.5,1010.3,1019,91.2,0,0
133,2020-03-01 00:32,4.7,0,70.3,.4,1010.3,1019,91.2,0,0
133,2020-03-01 00:33,4.7,0,164.3,.6,1010.3,1019,91.3,0,0
133,2020-03-01 00:34,4.7,0,78.5,.4,1010.4,1019.1,91.4,0,0
133,2020-03-01 00:35,4.7,0,81.9,.5,1010.4,1019.1,91.4,0,0
133,2020-03-01 00:36,4.7,0,139.2,.6,1010.4,1019.1,91.5,0,0
133,2020-03-01 00:37,4.6,0,164,.7,1010.4,1019.1,91.5,0,0
133,2020-03-01 00:38,4.6,0,127.4,.8,1010.4,1019.1,91.5,0,0
133,2020-03-01 00:39,4.6,0,116.7,.5,1010.4,1019.1,91.5,0,0
133,2020-03-01 00:40,4.6,0,147.1,1,1010.4,1019.1,91.6,0,0
133,2020-03-01 00:41,4.6,0,172.6,1.3,1010.4,1019.1,91.5,0,0
133,2020-03-01 00:42,4.5,0,178.9,1.5,1010.4,1019.1,91.6,0,0
133,2020-03-01 00:43,4.5,0,180.9,1.4,1010.4,1019.1,91.6,0,0
133,2020-03-01 00:44,4.5,0,183,1.2,1010.4,1019.1,91.7,0,0
133,2020-03-01 00:45,4.5,0,179.9,1,1010.4,1019.1,91.7,0,0
133,2020-03-01 00:46,4.5,0,184.4,1.2,1010.4,1019.1,91.8,0,0
133,2020-03-01 00:47,4.5,0,178.7,1.1,1010.4,1019.1,91.8,0,0
133,2020-03-01 00:48,4.5,0,130.7,.8,1010.4,1019.1,91.7,0,0
133,2020-03-01 00:49,4.4,0,153.7,1,1010.4,1019.1,91.9,0,0
133,2020-03-01 00:50,4.4,0,176.5,.9,1010.4,1019.1,91.7,0,0
133,2020-03-01 00:51,4.4,0,130.8,.7,1010.4,1019.1,91.6,0,0
133,2020-03-01 00:52,4.4,0,165.1,.3,1010.4,1019.1,91.7,0,0
133,2020-03-01 00:53,4.3,0,33.9,.1,1010.4,1019.1,91.7,0,0
133,2020-03-01 00:54,4.3,0,319.1,.2,1010.4,1019.1,91.8,0,0
133,2020-03-01 00:55,4.3,0,0,.1,1010.4,1019.1,91.8,0,0
133,2020-03-01 00:56,4.3,0,158.4,.9,1010.4,1019.1,91.9,0,0
133,2020-03-01 00:57,4.3,0,122,.8,1010.4,1019.1,92,0,0
133,2020-03-01 00:58,4.3,0,31.1,.4,1010.4,1019.1,91.9,0,0
133,2020-03-01 00:59,4.3,0,0,.1,1010.4,1019.1,91.9,0,0
133,2020-03-01 01:00,4.3,0,352.6,.2,1010.4,1019.1,91.9,0,0
133,2020-03-01 01:01,4.3,0,39.3,.2,1010.4,1019.1,92,0,0
133,2020-03-01 01:02,4.3,0,52.1,.2,1010.4,1019.1,92.1,0,0
133,2020-03-01 01:03,4.3,0,123.4,.2,1010.4,1019.1,92.1,0,0
133,2020-03-01 01:04,4.3,0,210.9,.5,1010.4,1019.1,92.1,0,0
133,2020-03-01 01:05,4.2,0,183.8,.2,1010.4,1019.1,92.2,0,0
