지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2020-05-01 00:01,17.7,0,248.6,3,1004.2,1014.2,79.1,0,0
108,2020-05-01 00:02,17.7,0,280.7,3.2,1004.2,1014.2,78.8,0,0
108,2020-05-01 00:03,17.7,0,228.4,2.3,1004.2,1014.2,79.1,0,0
108,2020-05-01 00:04,17.7,0,230.6,1.2,1004.2,1014.2,78.8,0,0
108,2020-05-01 00:05,17.7,0,247.5,2.4,1004.2,1014.2,78.9,0,0
108,2020-05-01 00:06,17.7,0,255.3,3.6,1004.2,1014.2,78.9,0,0
108,2020-05-01 00:07,17.7,0,247.9,3.1,1004.3,1014.3,79,0,0
108,2020-05-01 00:08,17.7,0,247.2,2.9,1004.3,1014.3,78.9,0,0
108,2020-05-01 00:09,17.7,0,272.8,3,1004.3,1014.3,79,0,0
108,2020-05-01 00:10,17.7,0,282.3,2.5,1004.3,1014.3,79,0,0
108,2020-05-01 00:11,17.7,0,232.5,1.3,1004.2,1014.2,79.1,0,0
108,2020-05-01 00:12,17.7,0,273.2,2,1004.2,1014.2,79,0,0
108,2020-05-01 00:13,17.7,0,314.7,2.6,1004.2,1014.2,78.9,0,0
108,2020-05-01 00:14,17.7,0,281.2,2,1004.2,1014.2,78.7,0,0
108,2020-05-01 00:15,17.7,0,269,2.8,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:16,17.7,0,266.3,3.2,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:17,17.7,0,259.1,2.4,1004.1,1014.1,78.6,0,0
108,2020-05-01 00:18,17.7,0,281.4,3.4,1004.1,1014.1,78.9,0,0
108,2020-05-01 00:19,17.6,0,278.8,3,1004.1,1014.1,78.9,0,0
108,2020-05-01 00:20,17.6,0,286.9,2.3,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:21,17.6,0,275.1,3.1,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:22,17.6,0,263.7,2.7,1004.1,1014.1,78.5,0,0
108,2020-05-01 00:23,17.6,0,255.1,3.5,1004.1,1014.1,78.6,0,0
108,2020-05-01 00:24,17.6,0,254.7,2.4,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:25,17.6,0,297,2.4,1004.1,1014.1,78.5,0,0
108,2020-05-01 00:26,17.6,0,291.1,2,1004.1,1014.1,78.4,0,0
108,2020-05-01 00:27,17.6,0,289.1,2.7,1004.1,1014.1,78.4,0,0
108,2020-05-01 00:28,17.6,0,287.3,3.8,1004.1,1014.1,78.4,0,0
108,2020-05-01 00:29,17.6,0,286.9,3.4,1004.1,1014.1,78.4,0,0
108,2020-05-01 00:30,17.6,0,269.3,3.3,1004.1,1014.1,78.4,0,0
108,2020-05-01 00:31,17.6,0,294.7,3.8,1004.1,1014.1,78.4,0,0
108,2020-05-01 00:32,17.6,0,295,3.2,1004.1,1014.1,78.3,0,0
108,2020-05-01 00:33,17.6,0,259.2,2.7,1004.1,1014.1,78.3,0,0
108,2020-05-01 00:34,17.6,0,285.8,2.4,1004.1,1014.1,78.1,0,0
108,2020-05-01 00:35,17.6,0,243.5,2.5,1004.1,1014.1,78.3,0,0
108,2020-05-01 00:36,17.6,0,290.2,3.2,1004,1014,78.1,0,0
108,2020-05-01 00:37,17.5,0,293.6,3.5,1004,1014,78.4,0,0
108,2020-05-01 00:38,17.5,0,296.8,2.7,1004,1014,78.4,0,0
108,2020-05-01 00:39,17.5,0,292.7,2.3,1004,1014,78.6,0,0
108,2020-05-01 00:40,17.5,0,291.3,3.1,1004,1014,78.7,0,0
108,2020-05-01 00:41,17.5,0,284.8,3.3,1004,1014,78.5,0,0
108,2020-05-01 00:42,17.5,0,269.8,3.2,1004.1,1014.1,78.5,0,0
108,2020-05-01 00:43,17.5,0,277.8,2.9,1004.1,1014.1,78.5,0,0
108,2020-05-01 00:44,17.5,0,295.4,2.9,1004.1,1014.1,78.5,0,0
108,2020-05-01 00:45,17.4,0,286.9,2.8,1004.1,1014.1,78.5,0,0
108,2020-05-01 00:46,17.4,0,293.4,3.5,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:47,17.4,0,294.5,2.7,1004.1,1014.1,78.6,0,0
108,2020-05-01 00:48,17.4,0,264.8,3.2,1004.1,1014.1,78.6,0,0
108,2020-05-01 00:49,17.4,0,277.2,3.3,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:50,17.4,0,279.6,2.2,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:51,17.4,0,298.6,2.3,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:52,17.4,0,267.7,2.5,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:53,17.4,0,257.2,1.8,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:54,17.4,0,247.4,.8,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:55,17.4,0,233.6,2.2,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:56,17.4,0,239.3,1.9,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:57,17.4,0,271,2,1004.1,1014.1,78.8,0,0
108,2020-05-01 00:58,17.4,0,262.5,2,1004.1,1014.1,78.7,0,0
108,2020-05-01 00:59,17.4,0,265,2.8,1004.1,1014.1,78.8,0,0
108,2020-05-01 01:00,17.3,0,262.6,3.7,1004.1,1014.1,79,0,0
108,2020-05-01 01:01,17.3,0,266.2,2.9,1004.1,1014.1,79.1,0,0
108,2020-05-01 01:02,17.3,0,283.3,2.6,1004.1,1014.1,79.1,0,0
108,2020-05-01 01:03,17.3,0,271.8,2.6,1004.1,1014.1,79,0,0
108,2020-05-01 01:04,17.3,0,251.7,2.4,1004.1,1014.1,79,0,0
108,2020-05-01 01:05,17.3,0,252.8,1.8,1004.1,1014.1,78.9,0,0
108,2020-05-01 01:06,17.3,0,281.3,1.4,1004.1,1014.1,79.2,0,0
108,2020-05-01 01:07,17.3,0,286.9,2.3,1004.1,1014.1,79.2,0,0
108,2020-05-01 01:08,17.3,0,286.7,1.8,1004.1,1014.1,79.1,0,0
