지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2020-09-01 00:01,26.2,0,116.3,5,1002.2,1011.9,76.6,0,0
108,2020-09-01 00:02,26.2,0,101.1,3.3,1002.2,1011.9,76.8,0,0
108,2020-09-01 00:03,26.2,0,65.3,2.8,1002.2,1011.9,76.9,0,0
108,2020-09-01 00:04,26.2,0,72.2,3.2,1002.2,1011.9,77.2,0,0
108,2020-09-01 00:05,26.2,0,93.6,2.9,1002.1,1011.8,76.5,0,0
108,2020-09-01 00:06,26.2,0,116.7,3.5,1002.1,1011.8,77.2,0,0
108,2020-09-01 00:07,26.1,0,130.2,2.6,1002.1,1011.8,77.1,0,0
108,2020-09-01 00:08,26.1,0,103.7,4.5,1002.1,1011.8,76.8,0,0
108,2020-09-01 00:09,26.1,0,98.3,5.2,1002.1,1011.8,77,0,0
108,2020-09-01 00:10,26.1,0,89.3,3.2,1002.1,1011.8,76.6,0,0
108,2020-09-01 00:11,26.1,0,64.2,2.1,1002.1,1011.8,76.6,0,0
108,2020-09-01 00:12,26.1,0,67.2,3.2,1002.1,1011.8,77.1,0,0
108,2020-09-01 00:13,26.1,0,54.7,2.7,1002.1,1011.8,76.7,0,0
108,2020-09-01 00:14,26.1,0,75.2,2.5,1002.1,1011.8,76.9,0,0
108,2020-09-01 00:15,26.1,0,76.6,3.5,1002.1,1011.8,77.1,0,0
108,2020-09-01 00:16,26,0,88,2.6,1002.1,1011.8,77.3,0,0
108,2020-09-01 00:17,26,0,80.5,1.4,1002.1,1011.8,76.8,0,0
108,2020-09-01 00:18,26,0,89.8,2.5,1002.1,1011.8,77.2,0,0
108,2020-09-01 00:19,26,0,102,2.5,1002.1,1011.8,77.4,0,0
108,2020-09-01 00:20,26,0,87.7,3.6,1002.1,1011.8,77.2,0,0
108,2020-09-01 00:21,26,0,78,2.6,1002.1,1011.8,76.7,0,0
108,2020-09-01 00:22,26,0,79.8,1.8,1002.1,1011.8,76.7,0,0
108,2020-09-01 00:23,26,0,62.3,1.7,1002.1,1011.8,77,0,0
108,2020-09-01 00:24,26,0,55.5,1.6,1002.1,1011.8,76.9,0,0
108,2020-09-01 00:25,26,0,70.3,1.6,1002.1,1011.8,76.8,0,0
108,2020-09-01 00:26,26,0,71.8,1.1,1002.1,1011.8,77,0,0
108,2020-09-01 00:27,26,0,72.9,1.5,1002.1,1011.8,77.6,0,0
108,2020-09-01 00:28,26,0,91.8,2.3,1002,1011.7,77.4,0,0
108,2020-09-01 00:29,26,0,97.3,4.1,1002,1011.7,77.2,0,0
108,2020-09-01 00:30,25.9,0,94.9,3.2,1002,1011.7,77.7,0,0
108,2020-09-01 00:31,25.9,0,87.7,1.9,1002,1011.7,77.2,0,0
108,2020-09-01 00:32,25.9,0,108.9,2.9,1002,1011.7,77.5,0,0
108,2020-09-01 00:33,26,0,98.7,2.7,1002,1011.7,77.7,0,0
108,2020-09-01 00:34,25.9,0,85.8,2,1002,1011.7,77,0,0
108,2020-09-01 00:35,25.9,0,71.5,2.2,1001.9,1011.6,77.2,0,0
108,2020-09-01 00:36,25.9,0,69.4,1.7,1001.9,1011.6,77.4,0,0
108,2020-09-01 00:37,25.9,0,58.9,2.2,1001.9,1011.6,77.4,0,0
108,2020-09-01 00:38,25.9,0,68.2,1.8,1001.9,1011.6,77.5,0,0
108,2020-09-01 00:39,25.9,0,75.2,2.2,1001.8,1011.5,77.4,0,0
108,2020-09-01 00:40,25.9,0,55,1.8,1001.8,1011.5,78.1,0,0
108,2020-09-01 00:41,25.9,0,80.6,2.4,1001.8,1011.5,78,0,0
108,2020-09-01 00:42,25.9,0,73.5,1.6,1001.8,1011.5,77.8,0,0
108,2020-09-01 00:43,25.9,0,87.4,1.4,1001.8,1011.5,77.7,0,0
108,2020-09-01 00:44,25.9,0,78,1.7,1001.7,1011.4,77.6,0,0
108,2020-09-01 00:45,25.9,0,54.9,1.1,1001.7,1011.4,78.2,0,0
108,2020-09-01 00:46,25.9,0,73.8,1.6,1001.7,1011.4,78,0,0
108,2020-09-01 00:47,25.9,0,71.6,1.4,1001.7,1011.4,77.9,0,0
108,2020-09-01 00:48,25.9,0,78.7,1.7,1001.7,1011.4,77.7,0,0
108,2020-09-01 00:49,25.9,0,66.7,2.3,1001.7,1011.4,77.8,0,0
108,2020-09-01 00:50,25.9,0,75.8,1.7,1001.7,1011.4,77.8,0,0
108,2020-09-01 00:51,25.9,0,88.6,2,1001.7,1011.4,77.8,0,0
108,2020-09-01 00:52,25.9,0,77,1.3,1001.8,1011.5,78.2,0,0
108,2020-09-01 00:53,25.9,0,74.5,2.4,1001.7,1011.4,77.9,0,0
108,2020-09-01 00:54,25.9,0,79.6,2,1001.7,1011.4,78.4,0,0
108,2020-09-01 00:55,25.9,0,63.8,1.8,1001.7,1011.4,78.1,0,0
108,2020-09-01 00:56,25.9,0,101.7,1.8,1001.7,1011.4,78.1,0,0
108,2020-09-01 00:57,25.8,0,96.4,2.4,1001.7,1011.4,78,0,0
108,2020-09-01 00:58,25.9,0,111.6,3.4,1001.7,1011.4,78.4,0,0
108,2020-09-01 00:59,25.9,0,94.5,1.9,1001.7,1011.4,78.2,0,0
108,2020-09-01 01:00,25.8,0,100.9,2.6,1001.7,1011.4,77.7,0,0
108,2020-09-01 01:01,25.8,0,104.3,2.7,1001.7,1011.4,78.5,0,0
108,2020-09-01 01:02,25.8,0,90.5,2.5,1001.7,1011.4,78.4,0,0
108,2020-09-01 01:03,25.8,0,99.2,2.3,1001.7,1011.4,78.3,0,0
108,2020-09-01 01:04,25.8,0,107.2,3,1001.7,1011.4,78.2,0,0
108,2020-09-01 01:05,25.8,0,77.5,2.2,1001.8,1011.5,78.1,0,0
108,2020-09-01 01:06,25.8,0,79.5,1.9,1001.7,1011.4,78,0,0
108,2020-09-01 01:07,25.8,0,104.2,1.8,1001.7,1011.4,78,0,0
