지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2019-06-01 00:01,16.1,0,0,0,1001.5,1011.6,63,0,0
108,2019-06-01 00:02,16.1,0,332.6,.7,1001.5,1011.6,63.2,0,0
108,2019-06-01 00:03,16.1,0,312.7,.7,1001.5,1011.6,63.8,0,0
108,2019-06-01 00:04,16.1,0,332.4,1,1001.5,1011.6,63.8,0,0
108,2019-06-01 00:05,16.1,0,314.2,.8,1001.5,1011.6,64,0,0
108,2019-06-01 00:06,16,0,302.1,.9,1001.4,1011.5,64,0,0
108,2019-06-01 00:07,16,0,347.6,.4,1001.4,1011.5,64,0,0
108,2019-06-01 00:08,16,0,244.8,1.1,1001.4,1011.5,64.2,0,0
108,2019-06-01 00:09,16,0,243,.5,1001.4,1011.5,64.3,0,0
108,2019-06-01 00:10,16,0,315.6,.6,1001.4,1011.5,64.9,0,0
108,2019-06-01 00:11,16,0,297.5,1,1001.4,1011.5,64.8,0,0
108,2019-06-01 00:12,16,0,324.2,1.3,1001.4,1011.5,64.8,0,0
108,2019-06-01 00:13,15.9,0,283.9,1.7,1001.4,1011.5,65.2,0,0
108,2019-06-01 00:14,15.9,0,293.3,1.4,1001.5,1011.6,65.6,0,0
108,2019-06-01 00:15,15.9,0,274.7,2.1,1001.5,1011.6,65.7,0,0
108,2019-06-01 00:16,15.9,0,280.4,1.8,1001.5,1011.6,65.8,0,0
108,2019-06-01 00:17,15.9,0,283,1.3,1001.4,1011.5,66,0,0
108,2019-06-01 00:18,15.8,0,292.3,1.1,1001.4,1011.5,66.1,0,0
108,2019-06-01 00:19,15.8,0,313.1,1.5,1001.3,1011.4,66.1,0,0
108,2019-06-01 00:20,15.8,0,256.4,.8,1001.3,1011.4,66,0,0
108,2019-06-01 00:21,15.8,0,267.2,.5,1001.3,1011.4,66.4,0,0
108,2019-06-01 00:22,15.8,0,297.6,1,1001.3,1011.4,66.5,0,0
108,2019-06-01 00:23,15.8,0,273.8,1.1,1001.4,1011.5,66.6,0,0
108,2019-06-01 00:24,15.8,0,295.6,1,1001.4,1011.5,66.7,0,0
108,2019-06-01 00:25,15.8,0,283.8,1,1001.4,1011.5,66.9,0,0
108,2019-06-01 00:26,15.8,0,278.6,.8,1001.4,1011.5,67,0,0
108,2019-06-01 00:27,15.8,0,280.3,.8,1001.3,1011.4,66.9,0,0
108,2019-06-01 00:28,15.7,0,236.2,.7,1001.3,1011.4,67,0,0
108,2019-06-01 00:29,15.7,0,266.3,.8,1001.3,1011.4,66.8,0,0
108,2019-06-01 00:30,15.7,0,287.2,1.2,1001.4,1011.5,66.8,0,0
108,2019-06-01 00:31,15.7,0,290.9,1.5,1001.3,1011.4,67,0,0
108,2019-06-01 00:32,15.7,0,300.7,1.2,1001.3,1011.4,67,0,0
108,2019-06-01 00:33,15.7,0,297.5,1,1001.3,1011.4,67.1,0,0
108,2019-06-01 00:34,15.7,0,287.4,.9,1001.2,1011.3,67.4,0,0
108,2019-06-01 00:35,15.7,0,303.3,1.1,1001.2,1011.3,67.6,0,0
108,2019-06-01 00:36,15.7,0,283.5,1,1001.2,1011.3,67.7,0,0
108,2019-06-01 00:37,15.7,0,289.3,1.3,1001.2,1011.3,67.8,0,0
108,2019-06-01 00:38,15.6,0,287.6,1.3,1001.2,1011.3,68,0,0
108,2019-06-01 00:39,15.6,0,289.8,1.1,1001.2,1011.3,68.4,0,0
108,2019-06-01 00:40,15.6,0,287.7,.9,1001.1,1011.2,68.7,0,0
108,2019-06-01 00:41,15.6,0,277.6,.8,1001.1,1011.2,68.6,0,0
108,2019-06-01 00:42,15.6,0,218.7,.6,1001.1,1011.2,68.7,0,0
108,2019-06-01 00:43,15.6,0,275.6,.3,1001.1,1011.2,68.8,0,0
108,2019-06-01 00:44,15.6,0,285,.9,1001.1,1011.2,68.9,0,0
108,2019-06-01 00:45,15.6,0,305.7,1.1,1001.1,1011.2,69.3,0,0
108,2019-06-01 00:46,15.6,0,289.9,1.8,1001.2,1011.3,69.2,0,0
108,2019-06-01 00:47,15.6,0,289,1.3,1001.2,1011.3,69,0,0
108,2019-06-01 00:48,15.6,0,297.8,1.6,1001.2,1011.3,69.1,0,0
