지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
133,2020-04-01 00:01,11,0,0,0,1007,1015.5,27.5,0,0
133,2020-04-01 00:02,11,0,280.7,.2,1007,1015.5,27.5,0,0
133,2020-04-01 00:03,11,0,286.6,.3,1007,1015.5,27.6,0,0
133,2020-04-01 00:04,11,0,283.9,.1,1007,1015.5,27.5,0,0
133,2020-04-01 00:05,11,0,0,0,1007,1015.5,27,0,0
133,2020-04-01 00:06,11,0,288.2,.2,1007,1015.5,27,0,0
133,2020-04-01 00:07,11,0,0,0,1007,1015.5,27.2,0,0
133,2020-04-01 00:08,11,0,0,0,1007,1015.5,27.3,0,0
133,2020-04-01 00:09,11,0,226.6,.1,1007,1015.5,27.3,0,0
133,2020-04-01 00:10,11,0,0,0,1007,1015.5,27.3,0,0
133,2020-04-01 00:11,11,0,0,0,1007,1015.5,27.5,0,0
133,2020-04-01 00:12,11,0,0,.1,1007,1015.5,27.5,0,0
133,2020-04-01 00:13,11,0,0,0,1007,1015.5,27.5,0,0
133,2020-04-01 00:14,11,0,0,0,1007,1015.5,27.3,0,0
133,2020-04-01 00:15,11,0,0,0,1007,1015.5,27.2,0,0
133,2020-04-01 00:16,11,0,0,0,1006.9,1015.4,27.1,0,0
133,2020-04-01 00:17,11,0,0,0,1006.9,1015.4,27.1,0,0
133,2020-04-01 00:18,11,0,0,0,1006.9,1015.4,27.5,0,0
133,2020-04-01 00:19,11,0,0,0,1006.9,1015.4,27.9,0,0
133,2020-04-01 00:20,11,0,271.5,.4,1006.9,1015.4,28.2,0,0
133,2020-04-01 00:21,10.9,0,266.8,.6,1006.9,1015.4,28.5,0,0
133,2020-04-01 00:22,10.9,0,254.2,.7,1006.9,1015.4,28.6,0,0
133,2020-04-01 00:23,10.9,0,248.9,.7,1006.9,1015.4,28.4,0,0
133,2020-04-01 00:24,11,0,251.5,.5,1006.9,1015.4,28.3,0,0
133,2020-04-01 00:25,11,0,254.8,.6,1006.9,1015.4,28.5,0,0
133,2020-04-01 00:26,11,0,259.2,.7,1006.9,1015.4,28.6,0,0
133,2020-04-01 00:27,11,0,258.3,.5,1006.9,1015.4,29.1,0,0
133,2020-04-01 00:28,11,0,255.4,.5,1007,1015.5,29.8,0,0
133,2020-04-01 00:29,11,0,265.1,.9,1007,1015.5,30.4,0,0
133,2020-04-01 00:30,11,0,260.2,.8,1007,1015.5,30.9,0,0
133,2020-04-01 00:31,11,0,258.2,.8,1007,1015.5,31,0,0
133,2020-04-01 00:32,11,0,260.6,.8,1007,1015.5,31.1,0,0
133,2020-04-01 00:33,10.9,0,262,.5,1007,1015.5,31.2,0,0
133,2020-04-01 00:34,10.9,0,266.6,.6,1006.9,1015.4,31.7,0,0
133,2020-04-01 00:35,10.9,0,262.6,.8,1006.9,1015.4,31.9,0,0
133,2020-04-01 00:36,10.9,0,261.2,.7,1006.9,1015.4,32.1,0,0
133,2020-04-01 00:37,10.8,0,271.6,.8,1006.9,1015.4,32.4,0,0
133,2020-04-01 00:38,10.8,0,258.7,.8,1006.9,1015.4,32.7,0,0
133,2020-04-01 00:39,10.8,0,266.7,1.1,1006.8,1015.3,33,0,0
133,2020-04-01 00:40,10.8,0,272.3,.8,1006.8,1015.3,33.1,0,0
133,2020-04-01 00:41,10.7,0,275.6,.9,1006.8,1015.3,33.4,0,0
133,2020-04-01 00:42,10.7,0,263,.9,1006.8,1015.3,33.4,0,0
133,2020-04-01 00:43,10.7,0,277.8,.9,1006.8,1015.3,33.7,0,0
133,2020-04-01 00:44,10.6,0,273,.8,1006.8,1015.3,34,0,0
133,2020-04-01 00:45,10.6,0,274.3,1,1006.8,1015.3,34.2,0,0
133,2020-04-01 00:46,10.6,0,266.4,1.2,1006.8,1015.3,34.3,0,0
133,2020-04-01 00:47,10.6,0,267.7,.9,1006.8,1015.3,34.5,0,0
133,2020-04-01 00:48,10.6,0,276.1,.9,1006.8,1015.3,34.6,0,0
133,2020-04-01 00:49,10.5,0,269.5,.9,1006.8,1015.3,35.1,0,0
133,2020-04-01 00:50,10.5,0,270.2,1.3,1006.7,1015.2,34.8,0,0
133,2020-04-01 00:51,10.5,0,271.9,1,1006.7,1015.2,34.8,0,0
133,2020-04-01 00:52,10.5,0,270,1.1,1006.7,1015.2,34.7,0,0
133,2020-04-01 00:53,10.5,0,274.1,1.1,1006.7,1015.2,34.6,0,0
133,2020-04-01 00:54,10.4,0,274.4,1.1,1006.7,1015.2,34.5,0,0
133,2020-04-01 00:55,10.4,0,276.2,1.1,1006.6,1015.1,34.6,0,0
133,2020-04-01 00:56,10.4,0,274.1,1.3,1006.6,1015.1,34.7,0,0
133,2020-04-01 00:57,10.4,0,284.7,1,1006.6,1015.1,34.7,0,0
133,2020-04-01 00:58,10.3,0,276.7,1.1,1006.6,1015.1,34.7,0,0
133,2020-04-01 00:59,10.3,0,279.1,1.1,1006.6,1015.1,34.8,0,0
133,2020-04-01 01:00,10.3,0,278,1,1006.5,1015,34.9,0,0
133,2020-04-01 01:01,10.3,0,272.9,1,1006.5,1015,35,0,0
133,2020-04-01 01:02,10.3,0,284.9,.9,1006.5,1015,34.9,0,0
133,2020-04-01 01:03,10.3,0,290,1.4,1006.5,1015,35.1,0,0
133,2020-04-01 01:04,10.3,0,293.8,.8,1006.5,1015,35.1,0,0
133,2020-04-01 01:05,10.3,0,298.4,.8,1006.5,1015,34.8,0,0
133,2020-04-01 01:06,10.3,0,290.4,1,1006.5,1015,34.5,0,0
133,2020-04-01 01:07,10.3,0,301.6,1,1006.5,1015,34.1,0,0
133,2020-04-01 01:08,10.3,0,290.3,.9,1006.5,1015,33.5,0,0
133,2020-04-01 01:09,10.3,0,292.8,.3,1006.5,1015,33,0,0
133,2020-04-01 01:10,10.3,0,299.5,.7,1006.5,1015,32.6,0,0
133,2020-04-01 01:11,10.3,0,307.9,1.5,1006.5,1015,32.4,0,0
133,2020-04-01 01:12,10.3,0,309.9,.9,1006.5,1015,32.5,0,0
133,2020-04-01 01:13,10.3,0,297.9,.7,1006.5,1015,32.3,0,0
133,2020-04-01 01:14,10.3,0,285.5,.6,1006.5,1015,32.1,0,0
133,2020-04-01 01:15,10.3,0,293.5,.8,1006.5,1015,32.5,0,0
133,2020-04-01 01:16,10.3,0,319.1,.4,1006.5,1015,32.7,0,0
133,2020-04-01 01:17,10.2,0,308.7,1.1,1006.5,1015,33.2,0,0
133,2020-04-01 01:18,10.2,0,295.8,.9,1006.5,1015,33.4,0,0
133,2020-04-01 01:19,10.2,0,292.1,1,1006.5,1015,33.1,0,0
133,2020-04-01 01:20,10.2,0,318.1,.5,1006.5,1015,32.7,0,0
133,2020-04-01 01:21,10.2,0,304.6,.9,1006.5,1015,32.5,0,0
133,2020-04-01 01:22,10.2,0,327.1,.6,1006.5,1015,32.5,0,0
133,2020-04-01 01:23,10.2,0,306.4,.5,1006.5,1015,32.5,0,0
133,2020-04-01 01:24,10.2,0,318.4,.5,1006.5,1015,32.7,0,0
133,2020-04-01 01:25,10.2,0,270.9,.7,1006.5,1015,32.7,0,0
133,2020-04-01 01:26,10.2,0,260.8,.7,1006.5,1015,32.6,0,0
133,2020-04-01 01:27,10.2,0,254.3,.6,1006.5,1015,32.5,0,0
133,2020-04-01 01:28,10.2,0,282.7,.5,1006.5,1015,32.2,0,0
133,2020-04-01 01:29,10.2,0,264.7,.3,1006.5,1015,32.3,0,0
133,2020-04-01 01:30,10.2,0,252.6,.4,1006.5,1015,32.3,0,0
133,2020-04-01 01:31,10.2,0,0,.1,1006.5,1015,32.2,0,0
133,2020-04-01 01:32,10.2,0,0,0,1006.5,1015,32.2,0,0
133,2020-04-01 01:33,10.2,0,0,0,1006.5,1015,32.2,0,0
133,2020-04-01 01:34,10.2,0,0,0,1006.5,1015,32.2,0,0
133,2020-04-01 01:35,10.2,0,0,0,1006.5,1015,32.4,0,0
133,2020-04-01 01:36,10.2,0,282.1,.1,1006.5,1015,32.5,0,0
133,2020-04-01 01:37,10.1,0,303.2,.3,1006.5,1015,32.5,0,0
133,2020-04-01 01:38,10.1,0,0,0,1006.5,1015,32.6,0,0
133,2020-04-01 01:39,10.1,0,0,0,1006.5,1015,32.7,0,0
133,2020-04-01 01:40,10.1,0,167.5,.3,1006.5,1015,32.5,0,0
133,2020-04-01 01:41,10.1,0,207.1,.3,1006.5,1015,32.5,0,0
133,2020-04-01 01:42,10.1,0,0,.1,1006.5,1015,32.5,0,0
133,2020-04-01 01:43,10.1,0,330.3,.3,1006.5,1015,32.5,0,0
133,2020-04-01 01:44,10.1,0,307.6,.2,1006.5,1015,32.5,0,0
133,2020-04-01 01:45,10.1,0,295.8,.3,1006.5,1015,32.3,0,0
133,2020-04-01 01:46,10.1,0,275.4,.4,1006.5,1015,32,0,0
133,2020-04-01 01:47,10.1,0,230.8,.4,1006.5,1015,31.9,0,0
133,2020-04-01 01:48,10.1,0,239.5,.4,1006.5,1015,31.8,0,0
133,2020-04-01 01:49,10.1,0,0,0,1006.5,1015,31.6,0,0
133,2020-04-01 01:50,10.1,0,0,0,1006.5,1015,31.5,0,0
133,2020-04-01 01:51,10.1,0,0,0,1006.5,1015,31.4,0,0
133,2020-04-01 01:52,10.1,0,0,0,1006.5,1015,31.6,0,0
133,2020-04-01 01:53,10.1,0,197,.2,1006.5,1015,31.9,0,0
133,2020-04-01 01:54,10.1,0,213.2,.5,1006.5,1015,32.1,0,0
133,2020-04-01 01:55,10.1,0,210.5,1,1006.5,1015,32.2,0,0
133,2020-04-01 01:56,10.1,0,211.3,.9,1006.5,1015,32.3,0,0
133,2020-04-01 01:57,10.1,0,217.9,1.2,1006.5,1015,32.2,0,0
133,2020-04-01 01:58,10.2,0,223.6,1,1006.5,1015,32.1,0,0
