지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
156,2020-10-01 00:01,17.3,0,172.1,.2,1003.6,1012.1,95.4,0,0
156,2020-10-01 00:02,17.3,0,187,.3,1003.6,1012.1,95.4,0,0
156,2020-10-01 00:03,17.2,0,187,.1,1003.6,1012.1,95.5,0,0
156,2020-10-01 00:04,17.2,0,163.8,.1,1003.6,1012.1,95.5,0,0
156,2020-10-01 00:05,17.2,0,157.3,.1,1003.6,1012.1,95.6,0,0
156,2020-10-01 00:06,17.2,0,156.6,.1,1003.6,1012.1,95.6,0,0
156,2020-10-01 00:07,17.2,0,138,0,1003.6,1012.1,95.8,0,0
156,2020-10-01 00:08,17.1,0,141,0,1003.6,1012.1,95.8,0,0
156,2020-10-01 00:09,17.1,0,150.5,0,1003.6,1012.1,96,0,0
156,2020-10-01 00:10,17.2,0,140.4,0,1003.6,1012.1,96,0,0
156,2020-10-01 00:11,17.2,0,140.9,0,1003.7,1012.2,96,0,0
156,2020-10-01 00:12,17.3,0,146.5,0,1003.7,1012.2,96,0,0
156,2020-10-01 00:13,17.3,0,158.2,0,1003.7,1012.2,96,.01,0
156,2020-10-01 00:14,17.3,0,161.5,0,1003.7,1012.2,96,.01,0
156,2020-10-01 00:15,17.3,0,202,0,1003.7,1012.2,96,.01,0
156,2020-10-01 00:16,17.3,0,205.9,0,1003.7,1012.2,96.1,.01,0
156,2020-10-01 00:17,17.3,0,.7,0,1003.7,1012.2,96.1,.01,0
156,2020-10-01 00:18,17.4,0,316.2,0,1003.7,1012.2,96.2,.01,0
156,2020-10-01 00:19,17.4,0,297.2,0,1003.7,1012.2,96.1,.01,0
156,2020-10-01 00:20,17.5,0,268.3,0,1003.7,1012.2,96,.01,0
156,2020-10-01 00:21,17.5,0,297.5,0,1003.7,1012.2,95.9,.01,0
156,2020-10-01 00:22,17.5,0,323.3,0,1003.7,1012.2,95.9,.01,0
156,2020-10-01 00:23,17.4,0,197.6,0,1003.7,1012.2,95.8,.01,0
