지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
90,2020-04-01 00:01,9.6,0,232,1.3,1010.9,1013,76.2,,0
90,2020-04-01 00:02,9.6,0,237,1.4,1010.9,1013,76.3,,0
90,2020-04-01 00:03,9.6,0,239.9,1.1,1010.9,1013,75.8,,0
90,2020-04-01 00:04,9.6,0,226.5,1.1,1010.9,1013,75.8,,0
90,2020-04-01 00:05,9.7,0,222.5,1,1010.8,1012.9,75.9,,0
90,2020-04-01 00:06,9.7,0,220.9,.9,1010.8,1012.9,75.7,,0
90,2020-04-01 00:07,9.6,0,229.2,.7,1010.8,1012.9,75.8,,0
90,2020-04-01 00:08,9.6,0,246.1,.4,1010.8,1012.9,75.8,,0
90,2020-04-01 00:09,9.7,0,287.8,0,1010.8,1012.9,75.8,,0
90,2020-04-01 00:10,9.7,0,327.1,.3,1010.8,1012.9,75.7,,0
90,2020-04-01 00:11,9.7,0,318.9,.4,1010.8,1012.9,75.8,,0
90,2020-04-01 00:12,9.8,0,266.7,.6,1010.8,1012.9,75.9,,0
90,2020-04-01 00:13,9.8,0,258.6,.7,1010.9,1013,75.8,,0
90,2020-04-01 00:14,9.9,0,269.6,.8,1010.9,1013,75.3,,0
90,2020-04-01 00:15,9.9,0,296.3,.5,1010.9,1013,75,,0
90,2020-04-01 00:16,9.9,0,309.4,.6,1010.9,1013,75.1,,0
90,2020-04-01 00:17,9.7,0,347.3,.7,1010.9,1013,75.6,,0
90,2020-04-01 00:18,9.6,0,359.7,.6,1010.9,1013,76.2,,0
90,2020-04-01 00:19,9.5,0,359.7,.3,1010.8,1012.9,76.8,,0
90,2020-04-01 00:20,9.5,0,320,.3,1010.8,1012.9,77.5,,0
90,2020-04-01 00:21,9.5,0,285,.1,1010.9,1013,78,,0
90,2020-04-01 00:22,9.5,0,304.4,.2,1010.8,1012.9,78.3,,0
90,2020-04-01 00:23,9.5,0,311.3,.3,1010.9,1013,78.2,,0
90,2020-04-01 00:24,9.5,0,354.4,.4,1010.8,1012.9,78,,0
90,2020-04-01 00:25,9.5,0,315.1,.3,1010.9,1013,78.1,,0
90,2020-04-01 00:26,9.4,0,296.2,0,1010.9,1013,78.4,,0
