,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,44.717734257961254,65.53862273268727,47.69698181228465,52.92036265017548,36.08717326573757,44.049059005296385,35.86759304926013,40.33566807260973,56.15751976892881,33.137657153108655,33.61627291175683,35.837395678153094,33.706825036243316,32.82948078991237,39.21718839851973,35.33836053991116,33.778676151758745,37.21397419142174,-0.006363306583492279,1
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,65.78573239644304,56.923910676767285,60.60329781982601,54.60583103144079,55.44851344498049,47.5314789095101,68.4800620225292,50.86933008275626,75.0,37.4573767768554,39.291992546333525,41.66143482201058,38.0975618850542,40.04884632806797,36.164535573091825,44.98391129906325,43.0,46.00000000000001,-0.006363306583492279,1
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,37.83090448917359,52.10908087585203,21.419092543484155,52.842259993363314,60.47066884976544,28.000000000000004,50.96228365640594,58.05054497382666,62.171570594170674,32.410579343149124,33.19074942073393,27.908195982042017,35.95475628323242,33.77226496771573,37.09409111055541,35.502893146674644,38.99343312225772,38.42943124624935,-0.006363306583492279,1
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,51.74601667427329,50.17671192944895,71.65283899649644,52.68902027145472,28.58585988540597,44.992576687057735,84.0,40.995410367227166,43.375239769222475,27.18539437739156,31.388264691394774,37.68969478236049,34.1511048345705,35.16597922771546,37.30509548784257,45.000000000000014,35.00627717140163,30.455882967739278,-0.006363306583492279,1
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,44.95266059387956,53.675801627863805,82.0,57.5406093007445,57.71504436352303,75.34573545908013,76.86036243433783,45.61751984310404,20.0,35.43515074029248,28.180785468120312,42.0,39.82671578061841,41.46718897578221,36.98968147126472,41.48392319298313,34.44358431698327,26.0,-0.006363306583492279,1
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,54.871811821609576,53.23284695566074,27.0,47.03577775471922,71.78359882755743,49.366844654743964,78.65294820157308,62.11244701141263,58.09925460740969,33.329370887455404,35.16835416788589,31.999999999999996,35.65421020090255,29.473675637623856,32.0,46.46395483024648,30.795181872319876,41.95345393751062,-0.006363306583492279,1
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,37.83754279932553,66.28918296544072,68.06753840967998,62.95563011791196,51.64420095466489,58.244377879604805,47.37903898478517,41.37718240358214,19.999999999999996,34.756578311595874,38.79764523628636,46.80421103467104,39.60019516610729,35.4184235881787,39.74149572716436,34.32693864419793,39.20682375315404,27.0,-0.006363306583492279,1
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,57.06640878215686,49.2058194431027,27.000000000000004,61.183474113259926,74.95412280492772,33.05543975565804,76.0,47.33423718486902,55.59797788553068,33.30544391823385,33.33037385361315,27.0,37.35507585264851,41.14402245683008,36.83535876688899,46.0,38.3090218607649,31.752445353738953,-0.006363306583492279,1
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,52.430519576943894,74.65092810121239,28.211398717526315,61.16475633327042,32.42121845957226,47.12859254467589,52.317594730398255,46.51897303588467,34.66412443477879,28.27759228620021,39.59649653729255,26.80119854527402,37.386024694108485,33.282296546083934,37.7111024100338,36.960061051919794,36.862008990236085,30.733850237503727,-0.006363306583492279,1
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,24.0,66.45872953675264,71.80634708413926,82.8991753987219,59.063564359384166,56.352269981878,81.0,32.44929697368535,42.793390768187756,35.77218899355756,40.680769202417274,39.7095174283333,36.505015494688514,33.59787706395422,36.587184154875395,42.0,36.71753527254682,35.42699702467222,-0.006363306583492279,1
10,ID,Idaho,-113.93,43.5648,1.0,0.0,1.0,0.0,65.4337264071517,26.823927295645568,81.0,63.26269832734931,51.95147706930801,43.19472883995908,29.515249137139303,49.65054002440605,67.20075307777552,42.16286143855881,39.12209202114139,45.0,35.46410025268704,33.81728288046739,34.63817173929903,31.7472662283152,33.534720593566455,40.706663120868306,-0.006363306583492279,1
11,IL,Illinois,-89.3776,40.0495,1.0,0.0,0.0,1.0,65.59293947940529,41.86447249969528,79.0,35.33017257463442,83.0,43.1851756903316,35.692305946029016,53.82091668575609,67.02663496482661,34.5674686601051,31.008294155292603,47.00000000000001,37.42579162500639,32.78738817029319,38.62395366151811,34.076519080062816,38.3288968737756,42.26814132568084,-0.006363306583492279,1
12,IN,Indiana,-86.0808,40.0495,1.0,0.0,0.0,1.0,77.0,49.259674761591306,27.0,57.71690675621417,40.67333386044592,78.88977519010794,75.9907212206919,25.0,44.270951241044045,31.00103768232898,25.14744526799213,31.0,41.09563064078712,29.33053725200228,40.213546905232874,45.713149827860754,32.74795913344459,36.381401110926284,-0.006363306583492279,1
13,KS,Kansas,-98.1156,38.4204,0.0,1.0,1.0,0.0,62.30348786925663,57.74701635312151,49.09511984177202,44.50263849536019,37.57016747616923,75.31556417301931,65.01194947620415,68.82623426015819,39.01233993437468,34.18530463313992,35.026368761364225,35.72285333749962,36.83279331475582,28.642835451992823,36.21556687547933,38.38654093579468,34.703127822397526,34.01484862822549,-0.006363306583492279,1
14,KY,Kentucky,-84.7674,37.3915,0.0,1.0,0.0,1.0,42.985511531519606,44.07731367400883,31.741236790519675,48.88689796790783,33.87403569131397,83.0,27.999999999999996,62.031974537743686,62.47433242124719,38.28107892756116,37.110334836110354,27.93296061920152,42.0,37.35579108541845,37.25997673757914,26.0,30.474970361289085,37.11035470492478,-0.006363306583492279,1
15,LA,Louisiana,-92.2724,30.6181,0.0,1.0,0.0,1.0,43.58365967715574,82.55858015633166,19.999999999999996,67.49433802042472,22.0,49.75984343725821,43.436793980670295,35.83469013669856,58.59164374992962,33.5850124707179,37.32482440571037,28.0,33.76431995004053,32.743348507129994,35.06620136502528,33.96795200399127,35.45359113197118,39.85702725077749,-0.006363306583492279,1
16,MA,Massachusetts,-71.58,42.3645,1.0,0.0,0.0,1.0,47.24028337010459,67.30766136989733,72.20607633341199,61.22118089734456,57.30846797138639,63.00891253108644,33.08011653938479,48.05144821930418,66.95533376500137,26.000000000000004,32.66221743281153,37.13767705029455,35.473439977005754,34.104072632613935,37.79055424532148,32.49573315890221,35.31226426894729,35.49879340502159,-0.006363306583492279,1
