,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,38.10158738534511,44.741158225768956,55.15816863580218,62.32569484672688,80.0,52.44336131332284,40.22784600732515,56.388218739618296,59.19163107574131,34.22743169029207,32.994853796856376,44.0,37.14917506087277,30.999999999999996,31.256994521731983,31.745514598440277,42.14363732018436,37.23256375301443,0.13907853505008475,1.0
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,24.841085658947105,53.52741912709666,44.330812997579145,80.0,65.09126664525526,48.55946617761663,39.61745427272886,53.77045839691189,70.48294595392616,37.33658324751494,32.06523048378221,30.838789004756674,34.0,36.49756988370603,38.25216519343943,36.93732468266559,40.55075886553867,36.344178590394684,0.13907853505008475,1.0
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,44.793992681205424,45.63783309536348,40.57977515580339,34.513258243234176,78.0,57.61931707216868,32.611730673773835,50.84138894756482,24.999999999999996,37.080637927118445,41.495335315352854,29.48522777340506,34.93382579776965,30.000000000000004,31.824614314566983,32.65391648591366,35.61446836503646,40.0,0.13907853505008475,1.0
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,38.255247226846805,43.18318978909405,45.116881548988154,48.58343084136572,51.52677348825556,45.26164554870023,58.5669417845893,43.97194813674864,76.0,37.37750350169688,33.644485390663405,34.0144498300979,40.50398841308577,35.300246640846325,36.28597550751279,30.139641336112458,38.97277795824691,31.0,0.13907853505008475,1.0
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,47.1649221445049,47.835197042296784,76.0,29.0,29.036351978585046,38.18301821484743,29.58221877011805,25.0,77.79392449787234,42.138943793371716,38.17300809539229,31.587296212402038,43.0,42.1116498446187,36.744610334396484,33.8023940933332,32.85234416819548,36.721826842342566,0.13907853505008475,1.0
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,82.16824385815534,26.737413888713444,25.0,34.03217818923296,83.0,41.9175347688631,74.39970722217285,47.50574289768939,28.608612465095767,34.00293068378509,48.24069332856591,49.0,44.557568241806656,33.0,43.34287191427163,38.844102061878374,39.84389248476468,44.62987707885227,-0.9550211829731233,0.0
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,33.7758181438964,49.423211187745885,42.50588364212632,67.76779265149993,59.895894723474086,60.67880326161653,34.15780924970524,58.48212482057806,82.0,39.732450184123806,30.038967202926578,30.29417973667548,31.966860250663665,39.55663468094661,33.981786829882445,28.893764968002934,48.0,31.0,0.13907853505008475,1.0
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,56.135966671655815,47.46396536952809,38.661789882527,50.56787143780943,52.03019253661131,44.49489324060055,44.42599844957477,58.9863028799618,58.88125908071923,37.40951078187395,40.68500272231384,35.23228737041279,45.59121609926626,44.43527564918315,28.85053974454284,32.4467223670736,38.84039411910318,43.36814915570435,0.13907853505008475,1.0
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,69.17675391610702,55.1180089612066,50.40803457166571,56.820677872153546,43.88935339628668,73.91774770900165,40.436796292426266,25.19818129646361,61.76679625016486,39.967099390626785,31.642362048172675,38.41363394732511,33.10246241147766,40.77376958995797,39.309749674898455,37.21837959169634,37.59584103181135,30.765575139129822,0.13907853505008475,1.0
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,43.65710090974583,56.353850448572906,79.0,57.91681540880634,58.03245818812179,47.04798050378659,41.73896712085206,52.09422039366005,27.0,38.721705497801,37.78515671209571,30.000000000000004,36.4703895420619,35.37963755908831,38.61853720607212,39.321312527208164,37.81980406769645,44.0,-0.9796349992424115,0.0
10,ID,Idaho,-113.93,43.5648,1.0,0.0,1.0,0.0,46.28013275634757,34.62041290300847,45.12768523853866,25.203279948745063,41.6293081340101,42.94769920820262,44.086211331636285,60.61050497711524,44.796806092988774,30.725154628821528,38.31747051351306,31.650820440547218,40.74445351385151,37.56285968471539,35.88692827021387,44.0,37.88742466308726,37.0235859283992,0.13907853505008475,1.0
11,IL,Illinois,-89.3776,40.0495,1.0,0.0,0.0,1.0,41.27762405195628,46.988396222232204,67.99993816102005,75.0,68.48341424001957,25.0,39.24240210222109,56.237910779566846,60.91855194257595,38.32646903533869,37.4212435973219,31.472051783590054,26.0,29.232049681147338,41.0,39.2773468656661,35.647242127507056,31.600280810793272,-0.9600286019667139,0.0
12,IN,Indiana,-86.0808,40.0495,1.0,0.0,0.0,1.0,64.50071572758138,45.720741338431665,24.999999999999993,50.96328423022063,77.3686932004194,67.93196400744438,81.99999999999999,52.77217289578002,65.62506285340613,37.73779469064837,44.92812003093553,46.0,40.85853430667487,34.283819410397825,34.46439508151572,26.0,40.30208575764171,36.032868136807274,-0.9228553659878327,0.0
13,KS,Kansas,-98.1156,38.4204,0.0,1.0,1.0,0.0,70.39477223331524,28.0,53.309817799886304,73.164541354277,40.25750339685225,38.79160069225341,39.275279939652194,40.586606985499785,21.000000000000004,39.81113010457305,34.4143760769939,38.28378287188939,28.703803578189458,34.14623412285546,35.83175889203969,42.46733349935654,38.32320030875424,47.0,0.13907853505008475,1.0
14,KY,Kentucky,-84.7674,37.3915,0.0,1.0,0.0,1.0,21.187653607832893,39.89335840279608,47.143654295008346,20.000000000000007,55.00700076287619,70.70737509285905,22.020241506088425,48.0157333580307,80.00000000000001,38.26493861124045,27.400428807669158,35.666048184964964,48.99999999999999,36.83260190851809,37.22567280044076,28.0,32.0,33.0,0.13907853505008475,1.0
15,LA,Louisiana,-92.2724,30.6181,0.0,1.0,0.0,1.0,28.835144941773894,47.78441256916526,35.03442698446166,81.99999999999999,44.19473629774472,45.184373308024,30.07076245064252,62.43888210686047,45.68428246207962,38.67259179243672,41.09474766549201,30.477836397056926,26.000000000000007,41.948199810818494,31.11364024954488,43.354857537107925,33.32834120657395,36.83447705180764,0.13907853505008475,1.0
16,MA,Massachusetts,-71.58,42.3645,1.0,0.0,0.0,1.0,64.55852971606343,32.81719566549765,29.0,55.029234897032325,73.50375708417606,49.93408878529139,39.57595516937744,33.28239944858036,79.0,31.382171021001962,41.8363706849634,42.0,32.84383001615081,30.684414921835817,35.445275513364805,37.39960449455812,38.14429336759426,30.0,-0.9574938437799722,0.0
17,MD,Maryland,-76.6459,39.2778,1.0,0.0,0.0,1.0,76.0111043878089,44.62355866355559,54.87367660056459,32.863102222970134,73.32655229580836,57.23999524981076,71.62844652748552,22.0,79.0,29.133696917741275,42.390286574709485,38.14298181672314,44.827303806828894,35.489514962156626,36.244459820232215,35.78448475338111,44.99999999999999,28.999999999999996,-0.935517796398664,0.0
18,ME,Maine,-68.9801,45.6226,1.0,0.0,0.0,1.0,69.54952089552053,51.438780089835916,40.508908815613616,53.507555422710894,51.1753771511441,22.0,76.0,51.604433579770195,34.221591457304726,41.00458236050191,34.5759302331352,34.655815260093775,39.722308900212354,40.85937637201993,39.3492305551473,37.988424113218734,46.19382471406304,43.73198828704207,0.13907853505008475,1.0
19,MI,Michigan,-84.687,43.1361,1.0,0.0,0.0,1.0,42.62262801568275,59.214459582503764,78.0,28.697217122800566,26.000000000000004,52.759515387974346,59.411871736568685,38.65549935031294,74.9813912413614,37.23100877815891,35.16547472081825,32.0,40.84626127721756,41.0,36.67050489341468,33.86490892330572,37.73904911022676,32.5274844287181,-0.9817281009707072,0.0
20,MN,Minnesota,-94.6043,46.3943,1.0,0.0,0.0,1.0,41.03495124884963,78.0,44.18364087364963,44.69072980782951,23.0,37.43212272837782,53.92033882902557,38.997373106226355,35.31096125748477,35.6147709798852,31.999999999999996,35.47262650799268,34.76366640710955,43.0,36.7609186813833,34.20993751557967,36.45723875475313,37.856282060728084,-0.8770552139204969,0.0
21,MO,Missouri,-92.5137,38.3347,0.0,1.0,0.0,1.0,60.37489744287611,50.53800298771104,55.182891615969645,49.92919857938064,25.963294630895927,69.55658834338047,59.20919895645869,43.87139588350027,33.08039919241929,37.52203281929704,39.57838162327769,32.60463279057144,32.57141263963297,38.485405680943735,31.189528271072426,35.45879938321704,41.240363152399624,34.61376724702329,0.13907853505008475,1.0
