,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,40.25750339685225,39.275279939652194,73.164541354277,28.0,53.309817799886304,70.39477223331524,40.586606985499785,38.79160069225341,21.000000000000004,34.14623412285546,42.46733349935654,28.703803578189458,34.4143760769939,38.28378287188939,39.81113010457305,38.32320030875424,35.83175889203969,47.0,0.13907853505008477,1.0
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,43.6212315794374,39.995260857014955,24.999999999999996,31.50745675869613,64.68495583452079,58.83497046744695,55.43108296584412,66.90523670504972,78.0,31.61217093532776,38.44374290477248,41.0,33.609577195161386,29.376460647388647,35.58607134142049,37.97841983793687,31.787457752442332,25.0,0.13907853505008477,1.0
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,29.036351978585046,29.58221877011805,29.0,47.835197042296784,76.0,47.1649221445049,25.0,38.18301821484743,77.79392449787234,42.1116498446187,33.8023940933332,43.0,38.17300809539229,31.587296212402038,42.138943793371716,32.85234416819548,36.744610334396484,36.721826842342566,0.13907853505008477,1.0
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,55.00700076287619,22.020241506088425,20.000000000000007,39.89335840279608,47.143654295008346,21.187653607832893,48.0157333580307,70.70737509285905,80.00000000000001,36.83260190851809,28.0,48.99999999999999,27.400428807669158,35.666048184964964,38.26493861124045,32.0,37.22567280044076,33.0,0.13907853505008477,1.0
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,51.52677348825556,58.5669417845893,48.58343084136572,43.18318978909405,45.116881548988154,38.255247226846805,43.97194813674864,45.26164554870023,76.0,35.300246640846325,30.139641336112458,40.50398841308577,33.644485390663405,34.0144498300979,37.37750350169688,38.97277795824691,36.28597550751279,31.0,0.13907853505008477,1.0
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,64.31838103788118,25.345416778509225,52.5687936512787,45.82440175630647,31.482775719630816,81.0,64.77834490882285,68.59964133220699,56.922910954857144,26.38096360963386,41.0583616606126,34.760414417367315,43.0,29.90441057380423,40.048790670091,39.13121971841909,37.407982987049,33.74020249128847,0.13907853505008477,1.0
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,73.50375708417606,39.57595516937744,55.029234897032325,32.81719566549765,29.0,64.55852971606343,33.28239944858036,49.93408878529139,79.0,30.684414921835817,37.39960449455812,32.84383001615081,41.8363706849634,42.0,31.382171021001962,38.14429336759426,35.445275513364805,30.0,-0.9574938437799722,0.0
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,57.62121939095928,65.71199551529321,42.39572273297724,28.98778368119827,74.72235112556857,57.90461955957352,53.32790620384543,37.561267514302486,60.10107064248247,37.329523208054674,34.670507588600984,37.939271709217905,42.414424107395696,36.17874653137955,43.0,42.87852667170338,27.303332206320462,37.08828612113762,0.13907853505008477,1.0
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,35.91503369345004,67.04345536816462,57.22809416223812,33.228550576155406,23.000000000000004,56.477203549911664,67.15830412784072,58.90422220700571,51.03121578919156,40.777116200138934,37.49709551525514,36.85236138403083,32.77538384927702,32.27709338757521,30.0,35.12698568888712,36.25166580457069,37.89695782343871,0.13907853505008477,1.0
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,42.57635406674689,34.730101817070356,82.74360540635385,76.0,63.8152325913002,47.72213334900782,50.06262933567176,48.4885203681103,53.98590528396732,42.939862138923885,35.4702343613925,29.002552238986304,41.98838886628121,33.21504272761616,35.213808456458054,40.958309238291534,38.58944092660353,39.661057986136086,0.13907853505008477,1.0
