,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,47.77783027473476,81.0,53.60048627828796,40.217389167725074,26.81516276312413,22.0,82.0,34.18809903605617,32.16708744165932,35.185696807180186,41.0,36.97664545022125,33.26261084143798,43.0,32.0,35.31568384005554,34.29266277752561,41.0,-0.10084235631452708,1.0
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,29.0,43.86916063633689,34.57360017897703,39.74404997466024,75.0,47.088469526649604,41.27703948213698,24.000000000000004,76.0,35.45206433662836,35.27189673843593,31.4410342414561,34.062216546032055,35.86534478746712,48.0,34.0,36.339954068661356,44.797340706969536,0.006259086682922825,1.0
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,81.996932920018,54.84776206115347,84.0,58.64645808979457,21.0,46.39925243805716,77.07687943665499,74.42060845499053,78.93413494295967,46.78237500300914,39.95065759458614,46.99999999999999,41.344722662487804,34.0,39.105304344348674,45.465364197119996,45.346013612345104,46.22281775614451,0.9961259095529418,0.0
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,74.47470960241594,74.14096278944136,29.0,43.66916261864682,79.0,72.45449366006767,75.7522577169048,76.1399012179845,68.23250786364238,40.11969105628531,39.95642315253133,27.0,30.944362008932366,43.0,39.1505292886151,40.54415805970009,40.56627968859559,38.319556707963336,0.9944843798028657,0.0
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,83.0,37.44292440438655,55.28206607536133,26.0,53.534826911387725,54.5754703064373,67.23837577921017,47.36478179785289,82.87629904138781,46.0,32.18340784046603,38.95891952462849,30.0,35.98268092697349,38.21480469617451,42.42688017269448,33.72602052178853,45.34611996774722,0.982791640069512,0.0
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,63.68129913816526,57.875047138610626,26.37433106232935,75.52327770697933,37.08706841455656,48.01320310012751,21.000000000000004,80.0,76.0,30.999999999999996,41.511452918819835,31.869103500600968,43.821420657287334,47.0,25.0,27.800892151279715,32.809078552845186,46.32902700888398,-0.024232850072781226,1.0
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,55.252640862701675,50.47653116486383,28.000000000000004,66.39420587206652,49.6250135027686,78.0,20.999999999999993,43.05132210421662,28.000000000000004,45.18245930999315,36.71373217190474,29.0,41.07624956164943,25.0,32.84451321338279,32.815619073626905,45.0,32.57599944342151,-0.12326996351713951,1.0
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,53.837961420135386,81.99999999999997,36.19436481418626,29.0,77.1886090151333,24.0,53.1900524641237,82.99999999999999,81.99999999999999,32.792782628848016,42.0,31.74162348108886,30.0,37.19499726672042,31.188157082063583,48.99999999999999,30.0,39.227971058803696,-0.04359762602718407,1.0
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,32.586410921306445,47.694126795576004,30.359252785688085,45.76527101673079,24.0,52.07171009024565,44.353515045132205,81.0,25.0,39.011569556262614,36.14371120990468,29.55430610793561,32.99906175537344,24.999999999999996,28.88433308121577,40.0,26.768855245663122,37.51366731956399,-0.06103886173920151,1.0
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,30.32930962950217,75.0,44.308590650617845,20.0,77.99176520620182,82.0,34.02950197766671,23.999999999999996,39.43828162219459,41.61145375633125,47.0,37.21471180241731,30.0,40.38262956681348,41.03712057245872,25.0,46.0,41.66291885560566,0.19912757717419494,1.0
