,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,71.78359882755743,49.366844654743964,58.09925460740969,62.11244701141263,27.0,53.23284695566074,47.03577775471922,54.871811821609576,78.65294820157308,29.473675637623856,32.0,41.95345393751062,30.795181872319876,31.999999999999996,35.16835416788589,35.65421020090255,33.329370887455404,46.46395483024648,0.08904065732465244,1
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,56.823968356886255,50.55140166248084,42.74306100637671,46.99656042670856,72.11262480524118,55.04428935115878,37.11951627345999,40.18123557155962,42.80125800138197,33.73310902968143,37.68802444406411,34.303573620592815,33.03609625226731,44.75680995281674,30.451950699385293,35.40456360963441,34.035290823493064,36.735488248211695,0.08904065732465244,1
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,78.39897551536416,45.062677722921904,49.794079779351065,33.296988248122844,76.61141358649448,57.15213054613169,68.34721132736844,58.154902640364305,42.142648756666986,33.56601200511901,39.257069794978065,37.76002123550942,36.008678463582704,42.01854365489606,25.0,35.701402836429885,31.095367487301534,36.539734776959534,0.08904065732465244,1
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,36.08778746702743,63.26969839716695,68.56914437286804,41.87118150115625,75.0,83.0,67.7243662015117,51.774332622623525,61.30629230578693,32.98264947190834,34.41345013079097,44.15213803219702,37.41705380479571,49.0,31.992666607337092,32.0,35.19684797345335,39.79124759100243,0.08904065732465244,1
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,37.10826521741704,50.89025173519172,31.134309888965422,73.99221982753129,28.815015865019777,66.5104036493594,45.09493809382501,34.39982110433385,38.15009231763436,33.24391677111628,35.08106801708998,34.04951708575585,31.354617382657715,33.725663464133085,34.513310643739494,32.59409750327494,32.20208144229494,35.08500673153885,0.08904065732465244,1
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,25.81838421229359,67.10864191180366,49.07884866583443,56.178287218886105,57.55756808036701,62.113430235239704,52.08573237672303,51.63889901162398,44.77468887381461,39.546767199134536,42.0,32.85649523551724,36.24802381919251,35.61501910056942,39.0112108471571,35.593932277709435,32.28907912458666,31.342426808750457,0.08904065732465244,1
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,74.95412280492772,33.05543975565804,55.59797788553068,47.33423718486902,27.000000000000004,49.2058194431027,61.183474113259926,57.06640878215686,76.0,41.14402245683008,36.83535876688899,31.752445353738953,38.3090218607649,27.0,33.33037385361315,37.35507585264851,33.30544391823385,46.0,0.08904065732465244,1
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,43.220982436128075,48.97570586368291,28.0,48.80506640525651,42.19124588606764,59.708798874599985,70.09309363348842,41.824191731832116,58.62643121921896,30.203025983774502,33.77895937160512,33.0,33.60465308258941,38.29346722710471,41.328007753746,35.77545471881728,37.97622629141798,43.9776610346977,0.08904065732465244,1
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,62.277652935552084,53.48705362775854,46.524253854267094,38.30841920927652,54.27697482072434,72.15965616470291,48.073415527138216,37.68076466789708,56.46233655353586,30.50529132236221,35.44286961457107,33.092295545297645,37.7292414975308,35.291884188718214,32.399634801204,38.29363988950008,30.507566358608447,35.45990033498431,0.08904065732465244,1
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,41.39288963530743,55.46758479095062,41.992998562347346,52.73259640609302,58.61373476299647,61.9100421903298,53.02030487447931,48.43181981422993,77.0,36.41959061169247,35.90305467404995,34.74957444681753,37.05100072362123,44.9885052837524,41.66440912168854,38.267156102378195,28.757543337823947,46.99999999999999,0.08904065732465244,1
