,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,35.6143619457421,25.0,80.0,62.30707063354281,61.91304768728557,58.30164762378138,64.66016210952714,30.356680296666823,41.78692342057273,37.882589929755916,40.913305429795415,36.57978393757315,36.87206974451207,33.884409680379505,30.519584586714537,49.0,39.115289899190756,27.000000000000004,0.002399680183982384,1
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,34.023011194704225,78.0,65.91370342621337,67.42319631212027,74.44996088372159,45.94288331679894,23.0,38.78128174496717,68.8775146340198,34.75779673967427,37.478493613525416,34.0,35.33812491275458,37.095445960742786,41.0,35.59183861773024,36.64757960149499,35.869660249539145,0.018993398382644792,1
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,84.0,81.5143638952515,79.04966015411426,26.0,67.35561795251225,35.13210264103988,79.48178151251935,60.91117026413372,37.3337662766742,38.96133832005182,36.06268440600504,37.90173191777894,39.37831513544641,34.0,36.363631610431334,40.0,35.71503980029963,36.00250470905937,0.09700691874925621,1
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,48.70496659599832,54.87867769411897,25.0,66.63781679924566,64.10980586977567,48.343085772764354,40.71785855020926,79.0,60.782015220240986,38.32702355917935,33.1981940966899,36.84417787517058,37.176322526547885,29.999999999999996,31.218037564356276,35.741709746539875,40.0,37.81625420240462,0.1362552285196881,1
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,35.18120134532723,58.14037725569131,51.090236260356,81.0,64.06989177104828,28.0,59.24107597560646,45.66053328361308,36.96193810081063,43.52597801099393,42.73526970807732,43.27358330364513,40.52860368592999,34.0,39.55906393585392,45.0,35.37174581988379,34.44659488547665,0.09881367364958545,1
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,27.999999999999996,48.12735614731467,36.89529770848574,51.4854754746656,43.636900327193906,55.61969164827634,83.0,66.92512144527667,47.29648328005193,27.0,49.0,35.89592771769108,41.80912192657915,39.20512243337458,42.48135777523791,29.86930198056632,40.09524249067926,44.35309377050858,0.014095112105367295,1
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,48.84563533977523,42.00171937056279,68.66200700577426,63.206794684358215,27.640427243063765,25.0,26.34147960328353,38.713300717152116,82.0,36.2141625603625,44.0,39.5154040252738,33.00913912883808,29.0,39.11298795734679,30.959921163077496,30.075071989562684,31.621753909461514,0.06474687342476514,1
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,80.0,59.9238094502645,45.72426282937396,71.15847545717727,49.89306735592703,27.000000000000004,46.15607503198328,51.208948077821205,58.62537492642323,25.999999999999996,30.5747582741688,40.508723227408055,28.293739364599144,34.697164153857315,46.0,38.67743936744347,33.94144876162269,33.228598428160545,-0.9684117831694615,0
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,36.76349997236886,29.0,63.719572666004865,82.0,34.54111029562943,35.50206502070892,42.962291035648576,45.827216497543546,37.299612110462554,37.38419751202477,46.94054756393925,27.000223240626173,48.00000000000001,38.32666124662573,37.85303798776039,29.969273377587687,29.35609868189399,25.000000000000004,0.12361190380277151,1
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,61.32160446725763,44.49506690385371,49.937519326819185,64.79458527575994,21.0,75.64428095552095,32.636418567813166,76.0,49.414176710632944,39.23331777878516,34.668854334754165,39.35339087690587,27.0,33.28707034557431,31.34632952613128,34.23140984821751,40.0,34.63437708260227,0.05417371719452395,1
10,ID,Idaho,-113.93,43.5648,1.0,0.0,1.0,0.0,33.41574616503678,59.099669157030135,49.30791305150188,52.624877582588105,76.15000978037179,42.915925316255205,45.492601695631095,28.0,83.0,38.19209642794459,28.0,29.138357924930883,34.032605714014075,41.06146480678814,48.0,35.9640517850445,28.908429599404908,37.37674587933254,0.1546195928616651,1
11,IL,Illinois,-89.3776,40.0495,1.0,0.0,0.0,1.0,46.9492597701996,63.681915158914535,60.92406681178481,23.0,51.46289131224856,25.91509001164016,60.62443115704093,75.0,58.75139692561474,37.71877696013362,27.026724818681814,32.79857502442422,42.0,36.87869817010614,38.30934076705601,36.371576061424605,25.0,36.77978370797036,-0.8128855115323065,0
12,IN,Indiana,-86.0808,40.0495,1.0,0.0,0.0,1.0,81.0,68.55351900786498,27.0,62.668933324614315,49.60551450303107,65.99399291362874,69.91714480219738,36.40849095905734,62.42255734960356,41.50066365204944,48.99214016695284,25.638359487920795,38.599427132281285,25.499633810825205,31.269653484895183,25.0,49.0,38.07647990204265,0.18424352104050729,1
13,KS,Kansas,-98.1156,38.4204,0.0,1.0,1.0,0.0,59.6893668050959,55.679269874930384,29.38201066932383,25.0,42.083851128473384,79.0,45.26762452629067,62.14997861994749,72.1738022696085,31.51877527628685,37.317014961910616,42.85540053545353,44.0,40.05524413629864,26.000000000000004,37.89916686302623,31.42536033214167,27.218042125360014,-0.9775056950709439,0
14,KY,Kentucky,-84.7674,37.3915,0.0,1.0,0.0,1.0,79.0,59.93582458858164,55.8394279481663,26.0,26.161408947909706,38.41859153937866,54.91090447123963,44.715148208361825,39.9616570286607,39.15758147358487,33.11364844053249,31.0,42.8918856074793,37.82920964340676,32.159427659907735,39.47712361468532,47.0,31.633618725656824,-0.13038076627936718,1
15,LA,Louisiana,-92.2724,30.6181,0.0,1.0,0.0,1.0,55.19745320307721,47.17803606707715,74.99999999999999,43.383620345724125,46.048369142321185,68.64989984500463,26.0,27.27133709266511,63.014893392335765,31.976300188866674,42.12359157707134,30.57501982990973,46.0,26.000000000000004,36.08595624555221,26.178630764729647,43.31003157640496,39.5526377807347,-0.08116280865254363,1
16,MA,Massachusetts,-71.58,42.3645,1.0,0.0,0.0,1.0,83.0,68.58844418272744,64.8747757194429,58.67560342076905,59.41124869320996,66.2955709738981,26.0,62.8121918302568,80.6553863078691,32.0,36.672826476946526,37.54928641088691,39.35799342642005,38.01691363050166,36.78964118780434,40.0,37.64489376648412,36.03104165636845,-0.8079205020372657,0
