,state,name,x,y,N,S,W,E,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,pearson_r,notnoise_geo
0,AL,Alabama,-86.7509,32.5901,0.0,1.0,0.0,1.0,81.0,54.27707315445973,42.43321779921212,27.0,72.22369751305602,77.26271921822946,62.435235545182614,71.01410516746401,43.216619374313794,32.58234700049447,47.0,28.75683349589074,31.092824449496028,44.79082366193245,25.0,29.68129069281656,39.05618329318751,27.571318755001066,0.18457449190864816,1
1,AR,Arkansas,-92.2992,34.7336,0.0,1.0,0.0,1.0,48.07535213678425,32.1839578239738,35.21781278680458,56.44840630152739,38.35447002201478,69.57744940191814,21.0,61.37971127110578,75.0,39.376500875329114,36.5394407867842,32.1384652275725,33.58593206365935,37.63118294447091,44.0,39.51418110243326,37.06298540713537,29.0,-0.14547965728248502,1
2,AZ,Arizona,-111.625,34.2192,0.0,1.0,1.0,0.0,20.0,59.81861602421416,66.94563350984451,50.962165387581344,61.18538278702746,45.408411364531034,44.76317152264994,40.72958334813978,75.0,39.950343978815575,38.488275771853516,36.1261428162206,36.67127193264051,37.57172803525358,34.0,39.66099811451437,35.46640118856128,40.0,-0.006022328835270615,1
3,CA,California,-119.773,36.5341,0.0,1.0,1.0,0.0,29.79841878340986,24.0,77.0,43.36577917315361,69.20681326054196,31.61567255149174,26.40511505274801,73.59221686091922,37.1798207447523,38.84002729036412,34.0,41.00491536085598,43.188536490250144,40.398986751024765,37.25984269344491,48.0,37.355956800048006,45.329067632434324,-0.0712874580047957,1
4,CO,Colorado,-105.513,38.6777,0.0,1.0,1.0,0.0,83.0,67.42641001434026,21.0,41.88934952865525,69.68263982687382,61.23596613182907,50.42209758668921,22.366024206995743,60.197391915507666,28.544794808285303,36.200348210798026,39.06081603198889,39.70934723016427,43.0,36.341263909335645,35.741282444812526,28.0,40.15889264055775,0.04072759453553245,1
5,CT,Connecticut,-72.3573,41.5928,1.0,0.0,0.0,1.0,76.0,59.157654029689034,57.17941273261877,51.38223242521543,52.722697395272775,60.05752597677299,70.00179765908507,24.0,66.67567978830894,25.0,38.85471651156332,33.38441808748391,33.970725611392034,40.30759275569492,34.7899466960952,40.02192754912291,35.782532643833015,47.0,-0.06986889254013866,1
6,DE,Delaware,-74.9841,38.6777,1.0,0.0,0.0,1.0,52.64869088391907,35.187928297152055,33.948229846250484,45.84166604557007,77.0,53.06358168024684,51.36238751494045,32.50985959828891,24.0,39.69218516472475,28.15834205308554,47.0,27.0,42.015645749271584,38.30099116101513,44.321708422355655,43.228965845643486,39.95246371593868,0.07440170164925065,1
7,FL,Florida,-81.685,27.8744,0.0,1.0,0.0,1.0,55.82263117809708,60.041486387253094,42.50178206835866,31.492957839872524,76.0,29.47949416295542,25.999999999999996,42.939423051370454,48.3915839680555,26.000000000000004,27.41691686613069,31.490319127725996,29.01778373594629,40.38165022191877,39.94309316962152,38.060897452211826,41.0,34.12180116866406,-0.12881114001916386,1
8,GA,Georgia,-83.3736,32.3329,0.0,1.0,0.0,1.0,34.612179892757936,36.6700664358559,84.0,45.72025841991654,42.563061523659385,24.842282834311636,50.84288249831061,56.11421768880135,22.0,39.46828664920691,39.16814620617923,41.03747737038953,43.0575397456265,30.0,42.64230109481806,34.32865477222734,40.60295014780857,44.0,-0.1437357293842689,1
9,IA,Iowa,-93.3714,41.9358,1.0,0.0,0.0,1.0,65.4045040590986,32.116620116673104,48.47008205543706,25.999999999999996,38.00949713242583,47.64665680652913,28.910495426432053,76.0,55.04951167042912,41.631742718037,35.659343460507905,43.301678838159006,36.20701244829783,34.41006996702452,34.85539096392974,42.42806626421529,32.0,47.0,-0.0014462819419894476,1
10,ID,Idaho,-113.93,43.5648,1.0,0.0,1.0,0.0,52.95869802728958,75.0,46.313241053343376,59.52839657502036,58.568993062897675,64.34417048164946,56.19462240509064,26.0,66.8594421524147,30.0,32.075166766473416,36.383971966126964,40.83626569244337,36.00243136481513,45.0,31.48496338411254,35.68755645116085,35.361297055205725,0.06438216627083043,1
11,IL,Illinois,-89.3776,40.0495,1.0,0.0,0.0,1.0,25.0,31.46937848913494,32.70405544514396,53.77451808107283,76.0,44.206451220908804,40.93561498682107,50.54688961271023,53.233738293295815,28.0,42.0,36.196590415212256,31.532278871593796,36.760603845516385,37.508252343769435,32.627561526642126,28.483733296282377,31.02447682766016,-0.005336219388237845,1
12,IN,Indiana,-86.0808,40.0495,1.0,0.0,0.0,1.0,71.78276343250812,59.829726837685975,81.0,73.10776475835932,44.29738361776612,75.27136178791635,43.77620041065674,65.8550426042493,27.0,33.0,48.27567700343119,47.76554509293739,42.352537886828834,43.226888354780236,42.31162214681127,49.0,43.1353981592842,37.039710288230346,0.07738907418933252,1
13,KS,Kansas,-98.1156,38.4204,0.0,1.0,1.0,0.0,35.07962675880294,39.02670444942003,57.02119297753651,81.0,74.58097061087994,37.09046803996192,78.71873068745782,52.75456467772425,23.0,38.46856675100318,35.44679194946597,43.43846134530915,43.01973587660587,44.43303931708146,48.99999999999999,34.645575580533674,31.999999999999996,39.98727369577911,0.0070399459160832255,1
14,KY,Kentucky,-84.7674,37.3915,0.0,1.0,0.0,1.0,28.54218387849641,43.69337167637288,25.551448601396398,50.73642951745817,61.72056474565764,75.0,42.29425150267659,21.0,73.61597272550101,41.46369785447867,41.92760116551909,39.94442156383472,44.842596819222514,31.000000000000004,48.00000000000001,42.610749974158345,44.72187830827904,38.88096960877196,-0.11149949383621287,1
